	ZMYM4	ZNF219	SALL1	GATAD2A	ARID5B	ARID3A	SAP130	ARID4B	HOXA3	MAX	POU2F1	ZNF687	GABPB1	THAP11	KAT8	ZGPAT	HDAC1	RBPJ	IKZF5	TFAP4	ERF	IRF2	SMC3	CTCF	RAD21	STAG1	SP2	ZZZ3	ELK1	ZIK1	IKZF4	SRY	ARHGAP35	IRF5	ZNF546	ELF4	ZNF181	JRK	ZNF44	ZC3H8	ZNF782	ZNF510	ZNF34	ZNF724P	ZBTB7A	KLF9	ETV6	ZNF337	BRCA1	ZNF142	MTERF2	ZFP82	ZNF224	SNAI1	ZNF527	ZNF697	ZNF333	TMF1	ZNF567	ZNF225	GLI4	ZNF704	NAIF1	ZBTB26	SRF	ZSCAN25	ZNF746	DNMT3B	ZNF608	ZNF143	ZNF335	ZMYM3	ZNF281	PRDM10	ZNF136	ARID2	KDM4B	ZHX1	BRD4	ZNF709	TOPORS	ZNF275	ZNF451	ZNF563	E2F1	TIGD6	KLF11	TSC22D2	ZNF232	ZNF33B	ZNF786	ZNF749	THAP7	ZBTB2	SAFB2	AHR	ZNF766	NR0B2	ZNF776	ATF1	NRL	ZNF891	ZNF619	SMAD1	HINFP	ZNF548	ZNF343	ZNF761	ZNF781	MTERF4	ZNF362	TEAD4	HOXD1	FBXL19	ZFP36L1	ETV4	ZNF670	BRF2	NKX3	SNAPC2	ZSCAN29	ZNF264	ATF3	STAT6	SMYD3	ZSCAN5A	MED13	HMG20B	ZNF878	MED8	NFIA	CEBPD	MLX	TCF12	ZBTB43	ZBTB39	ZFHX3	MEF2A	HHEX	HNF4G	ZNF816	NR2F1	JUND	THRB	ZMYM2	ESRRA	NCOA1	SKIL	JUN	ZBTB34	SIX4	FOXQ1	ONECUT1	SIX1	ONECUT2	JUNB	ZBTB37	RNF219	TCF3	FOSL1	ZNF703	KDM1A	ZNF652	ZBTB3	ZNF770	PRDM15	ZNF572	ZNF354B	KLF15	ZNF83	ZNF318	LBX2	ZNF571	ZNF256	ZNF827	CHCHD3	CREBL2	ZXDC	ZNF879	ZNF25	ZNF446	CREB3	JARID2	DZIP1	ZNF678	NFAT5	THAP4	SATB2	SNAPC5	SP140L	ZNF557	ZNF18	ZBTB42	ZNF383	RELA	PBX2	NRF1	ZCCHC11	ZNF839	ZNF616	PAX8	E2F5	ZNF552	ZNF138	ZNF526	ZNF740	ZBTB14	GMEB2	RFXANK	ZHX3	E2F2	MAF1	CAMTA2	GTF3A	NFATC3	ZBTB10	ZFP37	ZNF441	ZBTB21	USF2	ZNF790	ZNF558	REL	ZSCAN20	FUBP3	IRX3	ZNF589	TOE1	SNAPC4	EED	EEA1	DNMT1	HES4	ZNF276	ZNF280B	ZNF235	ZBTB4	ZNF777	ZNF263	HIC2	ZNF512B	ZFP1	SOX18	CENPX	ZNF496	ZNF382	HMGA1	GPBP1L1	SCMH1	GRHL1	ZNF562	MTA3	NR3C1	ZNF146	SETDB1	MLLT10	ZUFSP	NCOA5	GLMP	PAF1	MATR3	ZMAT5	ZNF432	ZNF10	ATRX	ZNF707	ZNF326	RBAK	NPAS2	ZNF75D	ZNF484	HOXA7	ZNF17	ZNF660	LRRFIP1	ZNF530	ZNF512	ZNF490	ZNF260	ZBTB24	ZSCAN22	TERF1	REXO4	ZFAT	ZNF850	ZNF672	ZNF737	PREB	TEAD2	GPN1	ZFP62	ZBED5	NFE2	DDIT3	ZNF7	MAFG	JDP2	KLF16	ZNF597	AKAP8L	ZC3H4	ATAD3A	CSRNP2	ZNF549	ZNF841	ZBTB1	ZFP14	ZNF577	ZNF329	NFIB	PLSCR1	CERS6	ZNF180	ZNF720	PRDM4	MTF2	ZKSCAN5	CBX2	ZNF20	CENPBD1	ZNF251	CREM	ELK4	FLYWCH1	PIN1	ZNF296	ZBTB49	AKNA	ZFP36L2	AKAP8	ZBTB33	WIZ	ZNF768	RFX3	MYRF	ZHX2	THAP8	BATF2	TIGD3	MYNN	ZNF713	ZNF485	ZNF800	ATF6	ZSCAN12	ATF5	ZNF431	TSC22D1	HOXA9	ZNF234	ZNF674	ZFP41	ZNF253	FUBP1	TEF	TP53	GZF1	FOXO4	ZNF468	PAWR	KLF13	ZBTB44	ISX	ETS1	ZBTB46	STAT5B	ZBTB8A	RARG	KIAA2018	SMAD9	ZBTB40	DBP	ZNF773	CENPT	TRAFD1	ZNF569	ZNF615	ZSCAN30	CC2D1A	PRMT3	ZNF775	ZNF12	ZNF33A	MIER2	ZNF513	ZNF780A	MLXIP	BHLHA15	PBX3	TBP	ZNF550	MZF1	ZNF367	ZNF30	SP110	DMTF1	ZNF160	ZNF121	ZNF576	ZC3H13	NFE2L1	ZNF778	IRF1	ZNF101	ZFYVE20	MTF1	NR1H2	SSRP1	THYN1	HSF2	ZNF460	ZFP64	ADNP	ZNF629	ZNF564	XBP1	AFF4	ZNF646	RORA	TRIM24	ZNF865	ZNF3	ATF4	ZNF317	CEBPG	FOXO1	LCORL	PITX1	ZNF217	HMG20A	HOMEZ	FOXA1	BCL6	MIXL1	NFIL3	TEAD1	RARA	TBX2	ELF3	TARDBP	LCOR	HNF4A	SMAD4	RXRB	POGZ	HDAC2	ISL2	CEBPA	FOXP4	TCF7L2	SOX5	NCOA2	MED1	SOX6	PAXIP1	FOXA3	FOXA2	ETV5	MIER3	PHF21A	ATF2	HNF1B	FOXK1	E2F8	REPIN1	ZNF614	ZNF331	ZNF350	MAZ	SMAD7	ZNF580	DRAP1	LIN54	MGA	ZNF788	PATZ1	MYC	ZFY	GATAD1	ELF1	SP4	PHF8	DMAP1	YEATS2	NONO	MNX1	ZNF501	HMGXB4	YEATS4	ZFP91	SPEN	ZNF574	KDM2A	ZFX	ARID4A	PHF20	NFYB	NFYC	GABPA	SP1	NFYA	THAP9	RFXAP	MYPOP	ZBED4	ZFP90	DR1	HIVEP1	ZNF230	ZBTB38	ZNF639	MXD1	HMGXB3	IRF9	KLF12	MXD3	ZNF124	ARNTL	MTA1	ZNF607	ZNF691	ZSCAN21	ZNF747	ZNF784	CSRNP1	HOXA10	ZSCAN9	CBFB	MEIS2	CCDC6	ZNF280D	ZNF205	MEIS1	ZNF430	ZNF221	ZMAT3	ATF7	ZNF883	ZNF274	FOXC1	ZNF483	KAT7	BCL3	HBP1	ZNF598	EGR1	E2F4	ZBTB25	TAF1	TFDP2	TFDP1	ARNT2	KDM5B	ZNF48	ZNF772	ZNF605	SP5	RXRA	ZBTB7B	UBTF	KMT2B	KMT2A	MXD4	GMEB1	NR2C2	USF1	KLF6	GLYR1	ZNF407	ZNF547	NFKB2	SALL2	KDM3A	CBX5	HOXA5	ZNF556	BORCS8	TGIF2	BAZ2A	ZSCAN31	CREB1	POGK	MYBL2	ZNF792	ZNF511	ZNF644	NACC2	GATA2	RERE	GATA4	NR5A1	RREB1	ZNF414	ZNF292	HLF	KDM6A	ZKSCAN8	NFKBIZ	THRA	ZBTB20	MEF2D	SFPQ	SMAD3	TFE3	FOXP1	ZNF609	PROX1	AHDC1	FOXJ3	TCF7	PPARG	GFI1	DPF2	FOSL2	RCOR2	EP300	ZNF710	HNF1A	DLX6	GATAD2B	ZNF503
ZMYM4	2.325503116062237	1.8927256718890044	1.8037099733970774	2.0381245789176883	2.052787634829674	2.227930126757894	1.4095207278159627	1.3668539293701145	1.4019467691935468	1.412320851978861	1.5089448361675069	1.5095625737819125	1.455413114973734	1.2741996782560923	1.4976107853533134	1.7013046641797898	1.655021627146369	1.5564250937141109	1.552099800833687	1.470169011511964	1.4321741488402082	1.6417268554380833	0.5610071281182971	0.5160185530289522	0.5035789781506652	0.5580452154245646	1.3595571612892041	1.4961898258669089	1.3165624459008802	1.4066944930490493	1.4777062138686836	1.3926835534696829	1.427878804729621	1.2951587860314566	1.3748478926111671	1.7185724956296404	1.5882025227971595	1.4429405412927638	1.707928067125599	1.5613185592091954	1.587771122501487	1.5127213518711655	1.5717841489540714	1.5806866921904232	0.9886144305173574	1.2787196094102988	1.3230244125056856	1.6699336750810896	1.5190943315540306	1.4002560253426621	1.550655273900112	1.595042120103375	1.654954726706174	1.6353642907497568	1.2688650366355758	1.3733052840474669	1.5338713218272053	1.4893897533534814	1.3119715022580485	1.4819471567498221	1.5304079379772941	1.4592640371945669	1.7716100274910727	1.5049524325355081	1.5804111463998114	1.1941841135130076	1.1029349449372676	1.6670645154581782	1.5716684026688728	1.315803502365521	1.4449600099569286	1.269325660336505	1.4455895594739365	1.3732451965267156	1.8326441598672445	1.870214404979678	1.5130396823282934	1.5791468672311468	1.677073310437763	1.7767717259046663	1.5733852174698124	1.627756172708767	1.467378307781855	1.5518724124663943	1.472181816002768	1.3362984419073574	1.3786542455938868	1.405939398028668	1.4856291066370904	1.7750778275300967	1.6342054658226854	1.500671706871047	1.5727793640399506	1.3365155557359847	1.3462718354144485	1.3411940756883494	1.3540408057627653	1.4565095528126553	1.3088701467428079	1.58048021017156	1.4410155777449118	1.4528641636866133	1.4211222036951863	1.4644343069401944	1.3594025436247623	1.4477976776705164	1.5973999698813235	1.4750176533561523	1.5896117774572986	1.550174850595771	1.5549311353056172	1.4064997618384458	1.7434231815553334	1.8000091040400372	1.6752980055823505	1.5929448451335306	1.6906270837237205	1.7509810927472826	1.7792967709116352	1.8082950062763485	1.6945391976705992	1.6831970510996657	1.527446101620842	1.7783420215810026	1.9043460357271593	2.2271206580858873	2.121060374798146	1.8613354693231048	2.037308517006097	1.9257418014256467	1.5120303182146557	1.5183466996937942	1.6243297273590598	1.755877876175901	1.6785386306751895	2.240328641134809	2.0947432752953197	2.037188096750304	2.0773625542604406	1.375640037350733	1.7687693309817831	1.6495960301888997	1.576814444769199	1.4628494030113832	1.632677194725963	1.3216324695681494	2.1547008281561895	1.5883499735126014	1.6829769485958168	1.856707373033453	1.9110763258602463	2.0569576476856417	1.9958666456153802	1.950046957949318	2.049890565785817	1.806448217504149	1.7361593296096345	2.297596376717034	1.9230186171414614	1.8458210002808157	1.793453473399887	1.547796409277609	1.3923952323796813	1.640854117571376	1.3015693253518847	1.577564969066521	1.2423452033214264	1.488135619323824	1.3217048841242978	1.373757178864784	1.3371674323097003	1.42959957389126	1.424968148983347	1.4293928581582562	1.4790003607472473	1.414505880184026	1.5447831159457681	1.431121147982613	1.6499132744545206	1.5145758325549719	1.5644846635438003	1.3660862054457636	1.419631620005099	1.3782625468758471	1.3524656091887859	1.3468934703120319	1.4400355472363018	1.6619488227795318	1.6570802047581674	1.7109759331615029	1.633574533759259	1.3745151349799465	1.3650084478238211	1.6506822116896032	1.3795680757491435	1.4196986747589373	1.275603385981352	1.3883350169591837	1.414795130022926	1.5202789976966125	1.4918656618303583	1.497641298966249	1.4217002014281332	1.400155298259161	1.4718946789515603	1.2374310680031066	1.387556228056432	1.5987307763014005	1.3854413605302411	1.3961624745812846	1.3115885790556923	1.5700695121602355	1.4335185208649204	1.51193863435175	1.750240816383612	1.227139683618023	1.370517938111854	1.3949248598976134	1.4811188968720326	1.4936053130571882	1.5978530590933606	1.543731029505689	1.5766486017681887	1.4849307909399387	1.3752511654236017	1.5194701272432602	1.528892220490954	1.8248958091273173	1.6085935567245258	1.6617371047216984	1.350580230164446	1.2141262822274477	1.5553240121291598	1.393417673914222	1.4084221449272851	1.3181902474463658	1.2255985381391825	1.328538971234303	1.1013756436675486	0.9228767687905447	1.824638996082875	1.686540472513131	1.8422689157832113	0.39862272363974627	0.23952420008628494	2.5355979226431495	0.2835274112900058	0.49098641207694443	0.923230702602346	0.3490390520885651	0.26284434765463033	0.8731362441614022	0.6099131745391255	0.5731088848007764	1.2003465588694706	1.562160444525418	1.2904647937329345	0.8763664925808667	0.7450473289742984	1.4806359534058495	0.7490568082939588	0.8374538998612271	0.715008250759268	1.1329997450208995	1.502461092105185	1.1549466667393495	0.2845438999394183	1.4171811824699132	1.4506139923420083	1.1017502926388754	0.9508061948188371	1.1712481755444328	1.1628153292060828	0.7319964216415744	0.5677212787791849	0.9585345011248954	0.8208923020867402	1.1841441342052528	0.7941119493001646	1.1186800313997067	0.8749344303903225	1.3472894412660696	1.3683728662085768	1.168338060858842	1.1028151921083291	1.3591115074773112	1.5010266928831524	1.1210662530269309	1.0628768923091436	1.2405128970648696	1.0532800421881652	1.1631120148854908	1.3407829323524572	2.116447658923225	1.4330440788067804	1.4821991930545073	1.4874573901518893	1.1000213911608971	0.8377093203521079	0.5039764463985378	1.552864578680438	1.2253571515191586	1.0262471490571488	1.384248496288738	1.3421237709369989	1.6554109609974668	1.1747747280272973	1.5171474699841452	0.9961549353294182	1.2769146989336964	1.2347399966343513	0.788452884976711	0.9927281535130654	1.4847109517631625	1.073683306137259	0.8634827951303419	1.6721090131760792	1.5220163207547142	1.3098421401759703	1.7223411352694646	1.1298644243199576	1.0887197024519943	0.9293577941355505	1.5296591315286063	1.6229195034344222	0.7580719886877733	1.49526855456405	1.1585321775522697	1.2316632676035832	0.5564658670611744	0.6161827992663694	1.36925621946638	1.0837934512895433	1.3478404513926268	1.2335306946202842	1.4337583910507488	1.3553422032767841	1.4577479052768056	1.5323045439413019	1.5024415389021595	1.411091351914629	1.2533789706320548	1.1430982262023885	1.323564913521424	1.2214122669431566	1.4273383782136337	1.3760800113152434	1.4989992831918308	1.3674562502902496	1.6245922963599906	1.581307125968657	1.5303683564773034	1.5063463299851039	1.5164533850817685	1.1717368668290358	1.6696282734722407	1.6189956111381094	1.4952860253273974	1.400401319037653	1.5403978836543055	1.3431830536307503	1.4070900178721066	1.1903586319115373	1.2729411052268604	1.437035700486018	1.5369434685278593	1.5588575577083823	1.4976643922232176	1.5793865364277462	1.6250825282239976	1.3416706729776926	1.1756167711740495	1.2660334183925166	1.312887412043839	1.1054835944525017	1.4909735287600068	1.729326821655116	1.7391933155581167	1.6397294663438962	1.7321503109205147	1.5885805828845487	1.5435788780891158	1.9417819713834121	0.743434464162563	1.133655652987339	1.6014843193439747	1.335923159424908	1.0089997431557465	1.205619676082742	1.4924104811184673	1.162198343360476	1.2676964896991483	1.4331973153518374	1.5658824088907506	1.5717550388534753	1.597501352169653	1.449204693919742	1.124259361543337	1.1152362577341919	1.024784757104104	1.2349686336328147	1.3576510682226688	1.4298918337862254	1.3873094237989823	1.3029696858671547	1.210055655958744	1.1675366803571061	1.5352463145784265	1.581239876671335	1.317263175905519	1.3051968538218401	1.4285055240329407	1.2993686104929505	1.1710597722541427	1.5790878927340186	1.7212159390485162	2.1401751178832633	1.4180123359091512	2.28409659046182	2.2307334685684754	1.2863245132469725	1.5184669015375694	1.6617448587330348	1.7766706233062017	1.7249268265496793	1.7670120805349325	1.603391817613515	1.7855351033910078	1.700430403625066	2.2559274784894656	2.504314625919826	1.821137003167205	1.9018032231172528	2.0060477450327854	1.873670599324728	1.868731610319072	1.7656834530811403	1.71023645714309	1.786558940635623	1.8657301136857614	1.8392733768138259	1.8971523576098697	1.5203926625735809	1.7463169505942036	2.3463416701231536	1.7809628157695183	2.274207610289071	1.9195157368971572	1.973367359451816	1.9600258859475523	2.0235540252590596	2.1211080612479343	1.9476583849277962	2.051260138618612	2.051764389396074	2.0238391175046235	1.940261098611282	1.5005188004570078	1.6698028446649118	1.5751142671558755	1.6709254481690219	1.5803584920059663	1.673577104844698	1.7794002355621537	1.7640209217534728	1.6625367288732715	1.639855148819056	1.4169936853554466	1.4078878160936683	1.4494423094480906	1.432038140182418	1.6014209165167805	1.6301115997172797	1.449967103493351	1.502792584699363	1.2850042202281564	1.3669828522540137	1.4510761746808896	1.3738256468572758	1.4044663628298406	1.1946503497074863	1.6101548199777256	1.6191883392738875	1.5217760599378056	1.5766299475114007	1.4919933462862982	1.5107893378242565	1.4132747583822072	1.551240895277272	1.394675667796167	1.4093065748345064	1.3409969232417138	1.293809141388669	1.4754492942520911	1.5007568495008585	1.4755551850717727	1.3878335983290506	1.4032269637263441	1.4659895249766366	1.190629475392734	1.3823856538703776	1.5344278176413746	1.4433614204125484	1.6585141428692587	1.3376329797100752	1.4553660700391073	1.6019511623236327	1.3698914185164373	1.501565150185465	1.0480774847954866	1.4423332416287025	1.3888115142965547	1.4673901977364265	1.3873981820139052	1.3311642606104122	1.3776671093480464	1.5163675627421414	1.4068801441823784	1.269924510068656	1.5424921626071562	1.4344570447793414	1.5465299350874389	1.6179745550786293	1.6689879559358278	1.605347956595645	1.6454763638195504	1.6058216373761927	1.5403205647650582	1.473603860753112	1.8208670924912786	1.7628689646800408	1.6078131685174932	1.573050341469261	1.5431678715217214	1.6815980691738586	1.7822511697605201	1.622402970355238	1.4998136874736459	1.5580054702279218	1.5508862548454254	1.5091973865327164	1.7080614283200866	1.5789615382420388	1.5416665338047677	1.6013347502533617	1.394660959534563	1.508261791142605	1.4784840676468802	1.6182452921708057	1.5007481865084933	1.4136902559168187	1.587750491707144	1.4820579989217897	1.465538792890018	1.6474922457156522	1.56125138767306	1.4616491171272195	1.2290947213251662	1.2643542083582788	1.6736211693918785	1.9833243346450837	1.8618953637335556	1.3385132622223592	1.4543499627411423	1.466087605695383	1.369241900081757	1.52680301663104	1.3440032128889803	1.550964843274787	1.5585482013652232	1.457689278240464	1.4221459608008011	1.3517487730230762	1.503444891672843	1.5870570204786731	1.5823505502146158	1.5490169616631817	1.562928521882678	1.6698003637223335	1.6692618523540124	1.7841778285155285	1.7091487061204125	1.8265791487274907	1.534021059394452	1.5567708027940026	1.9672220803246765	2.0675352033033367	2.1339680832803802	2.036726573966237	2.170363773846424	1.7781950695768591	1.3816571645424196	1.861418344920504	1.8296935663427019	1.604674408742895	1.8908022726608629	1.8004264508572168	1.8186138614055636	1.577426879428989	2.0317701329259137	1.7711473234544264	1.8242784838452724	1.7959736639408617	1.6600225099724248	2.0611858561385574	1.978605912007892	2.0854794558269103	2.4638372453874444	2.3436254243510817	2.192483777029682	1.9168408896484732	2.0923370424181775	2.062312985076833	1.5147372271138861	2.0250222879342865	1.9926149814680636	2.014929113018689	2.0037228762097463	2.1440593525698954	2.095813397495936	2.0540782347892317
