	SOX5	HDAC2	FOSL2	LCOR	ZFX	ARID4A	LIN54	PATZ1	ZNF331	IRF2	ERF	KDM2A	GABPB1	ZNF574	EGR1	ZNF687	THAP11	ZGPAT	ZNF219	POU2F1	KAT8	TBX2	HDAC1	HOXA3	MED1	RXRB	ZMYM4	FOXA3	PAXIP1	TEAD3	SMAD4	ELF3	ZNF217	THRA	FOXK1	MIXL1	CEBPG	CEBPA	NCOA2	HOMEZ	FOXO1	MYBL2	REPIN1	ZNF614	PITX1	ATF2	DMAP1	MYC	MAZ	SPEN	NONO	RXRA	YEATS4	NR2C2	ZNF48	UBTF	PHF8	ZFY	HMGXB4	ZNF501	ZFP91	DRAP1	GATAD1	MNX1	HNF1B	E2F8	ETV5	TARDBP	TEAD1	RARA	FOXP4	HNF4A	TCF7L2	ISL2	IKZF5	RBPJ	LCORL	MGA	PHF21A	POGZ	FOXA2	BCL6	NFIL3	STAG1	RAD21	CTCF	SAP130	MAX	SALL1	ARID4B	ARID3A	ARID5B	TFAP4	SOX6	GATAD2A	ZUFSP	ZNF496	GRHL1	SCMH1	GPBP1L1	CENPX	ZNF382	HMGA1	MATR3	NR3C1	MTA3	ATRX	MLLT10	ZNF10	ZMAT5	TERF1	REXO4	PREB	LRRFIP1	CERS6	JDP2	DDIT3	RORA	NFE2	CSRNP2	ZFP62	KLF16	ZNF484	PLSCR1	ZNF577	ZNF720	ZNF17	ATAD3A	ZBTB1	GLMP	NPAS2	ZNF432	NFIB	SETDB1	ZNF326	ZBTB24	NCOA5	PAF1	ZNF530	ZNF260	ZNF75D	ZNF660	MAFG	ZNF597	HOXA7	ZNF562	TRIM24	FLYWCH1	ZNF513	PRDM4	ZNF570	AKAP8L	TBP	TEAD2	GPN1	ZFP14	ZNF549	CENPBD1	ZNF737	ELK4	FOXM1	ZNF180	ZNF251	CREM	ZNF672	HSF2	FOXO4	KLF13	SMAD9	PBX3	RARG	XBP1	RBAK	ZNF296	ZNF850	ZNF550	KIAA2018	NR1H2	ZNF569	ZNF20	ZNF512	ADNP	ZNF841	ZNF7	ATF4	THYN1	AKNA	ZFP36L2	NFE2L1	ZFAT	ZC3H4	ZBTB49	SP110	ZFYVE20	FUBP1	MTF1	ZNF468	PAWR	ZNF101	IRF1	ZNF30	MZF1	ZNF778	DMTF1	PIN1	CBX2	ZNF490	CC2D1A	ZKSCAN5	ZNF367	ZNF576	ZBTB46	ZNF146	ZBED5	ISX	ZBTB8A	ZNF460	ZNF33A	RNF219	ETS1	DBP	BHLHA15	TRAFD1	TSC22D1	ZNF674	CENPT	ZNF234	JUNB	AFF4	ZNF615	PRMT3	STAT5B	ZNF354B	ZSCAN22	THAP8	ATF5	PBX2	MLXIP	ZSCAN30	ZNF707	RFX3	TCF3	ZNF775	ZNF3	ZNF646	FOSL1	ZBTB37	MYRF	HOXA9	ZNF780A	ATF6	CREBL2	TIGD3	ZBTB44	ZNF253	ZNF773	JARID2	ZNF713	ZFP41	MYNN	ZNF383	ZNF318	ZNF25	KLF15	E2F2	THAP4	ZNF879	SNAPC5	SOX18	ZNF571	CHCHD3	LBX2	NFATC3	ZNF83	BATF2	ZNF526	ZNF485	GTF3A	TEF	ZNF703	ZHX2	ZFP64	ZSCAN12	GMEB2	MAF1	NFAT5	ZNF552	EEA1	E2F5	ZNF138	REL	ZBTB42	TOE1	ZHX3	MTF2	ZXDC	ZNF446	FUBP3	DNMT1	ZNF572	ZNF865	SP140L	ZNF512B	SSRP1	ZNF839	CAMTA2	ZNF256	CREB3	PAX8	DZIP1	ZNF827	ZNF678	SATB2	TP53	RELA	HHEX	ZFHX3	ONECUT2	HLF	USF2	ZBTB39	ZCCHC11	ZNF557	GZF1	ZNF527	ZNF740	NRF1	ZNF235	ZNF790	MTERF2	KLF9	ZBTB14	ZNF616	IRX3	EED	IKZF4	ZZZ3	ZBTB3	ZSCAN20	WIZ	RFXANK	ZNF589	ZNF44	ZFP37	GLI4	SNAI1	NCOA1	ARHGAP35	IRF5	ZNF786	ZC3H8	ZFP82	ZNF567	ZNF333	ZNF329	BRCA1	ZBTB10	PRDM15	ZNF34	ZNF337	ZNF652	NR2F1	FOXQ1	MEF2A	KDM1A	DNMT3B	ZBTB21	SNAPC4	ZNF608	ZNF782	ZNF704	ZNF546	ZNF558	ZNF224	ZNF276	ATF7	HES4	ZNF225	TMF1	ZNF33B	ZNF510	ETV6	ELF4	ELK1	SP2	ZC3H13	ZNF160	ZNF749	ZNF781	ZBTB4	PHF5A	MED8	ZNF816	ZNF776	ZNF619	ZNF724P	SAFB2	AHR	SMAD1	MTERF4	NAIF1	ARID2	CBX1	ZNF181	ZNF136	ZBTB7A	ZBTB2	NR0B2	AKAP8	ZIK1	THAP7	STAT6	JUND	ZNF629	ZNF121	SMYD3	ZNF431	BRF2	ZNF644	ONECUT1	GATA2	ATF3	SIX4	ZNF12	CEBPD	GATA4	NFKBIZ	ZSCAN29	HNF4G	HOXD1	DR1	ETV4	KDM4B	SRF	ZNF670	FBXL19	ZNF143	ZNF142	ZNF639	HINFP	JRK	ZHX1	ZNF564	ZBTB26	ZNF784	ZNF232	ZNF230	KLF12	ZNF891	ZNF883	ZNF598	HBP1	ZNF761	ZNF709	NFYB	HIVEP1	MXD1	NRL	TCF7	THRB	KDM6A	DPF2	HMG20B	RERE	SIX1	ZMYM2	ZNF878	ATF1	HIC2	TCF12	ZBTB34	SKIL	ZSCAN5A	JUN	ZFP1	MED13	NKX3	E2F1	TIGD6	ZNF280B	ZNF451	KLF11	TSC22D2	ZNF18	ZNF275	ZNF343	ZNF766	TOPORS	BRD4	ZNF746	ZFP36L1	SNAPC2	SRY	ZNF697	ZNF548	SMC3	FOXA1	PPARG	CREB1	ZNF609	TFE3	SMAD3	GABPA	ZBTB25	NFIA	GFI1	MEF2D	ZNF710	KDM5B	SP4	TFDP1	TAF1	GMEB1	E2F4	KMT2B	MYPOP	ZNF605	ZNF350	SMAD7	ZNF788	ZNF580	TFDP2	ELF1	YEATS2	POGK	HNF1A	MIER3	ZNF792	SP5	ZBTB7B	ZBTB40	NFYC	ZNF483	ZNF747	ZNF543	MXD3	BCL3	IRF9	ZNF563	PRDM10	KAT7	MEIS1	ZSCAN25	ZNF263	ZNF441	ZNF335	CSRNP1	ZFP90	ZNF800	ZNF414	ZNF768	ZNF777	ZNF274	MIER2	ZBTB33	EP300	ZNF280D	NACC2	MLX	ZNF264	ZNF281	GATAD2B	ZBTB43	PHF20	ZNF691	ZNF547	ZNF407	FOXC1	ZNF124	CCDC6	ZNF607	ZMAT3	ZBED4	ESRRA	HMGXB3	ZSCAN31	KMT2A	ZNF772	MXD4	ARNT2	MEIS2	HOXA10	KDM3A	HOXA5	ZNF511	ZSCAN9	ZNF430	RFXAP	ZNF556	ZNF221	ZNF205	SFPQ	NFYA	BORCS8	ZBTB38	SP1	GLYR1	NFKB2	THAP9	ZSCAN21	MTA1	SALL2	USF1	ZNF770	CBX5	BAZ2A	TGIF2	ZNF317	ARNTL	CBFB	KLF6	ZNF503	ZBTB20	ZKSCAN8	ZNF362	NR5A1	FOXJ3	RREB1	TEAD4	ZMYM3	DLX6	ZNF292	AHDC1	HMG20A	FOXP1	PROX1	RCOR2
SOX5	2.985807476068339	2.9322990564927647	2.7687829534284636	2.7949710132575283	2.686381987590847	2.7962273573912086	2.8432704705762633	2.74791649503492	2.8161703406517264	2.779278140750155	2.760373589986026	2.4743001655539913	2.64168147542824	2.690712386629726	2.775840545509106	2.4942997108514753	2.7655176993326176	2.842286900121408	2.825850717159513	2.7320377415199064	2.8215636233093333	2.902695055459157	2.910323422551123	2.8272526210626268	2.9228332562272654	2.821371453415676	2.774330123254269	2.855486516120796	3.006484491368079	2.670386649020547	2.8304494943830543	2.773720510055415	2.964052594386643	2.8606909391655035	2.9418681406979847	2.754491285051284	2.8708255067932433	2.864700101613406	3.074900942579029	2.993615550233804	2.955157983344617	3.0202921686119764	2.8030512024163383	2.917474177881638	2.9298577221755187	2.9337677785424066	2.9543532492383657	2.745635565329042	2.775327846526712	2.8153406576848177	2.8494950144154876	2.8690940561500655	2.9050683820933205	2.9673127103183967	2.681082571350793	2.7447117954811517	2.7995083144281017	2.748412253036818	2.5287990716201554	2.6405605444128684	2.6198817316761756	2.9473500775055625	2.816938065254451	2.756129620092195	2.729475678257695	2.9249449234879368	2.8939109269290815	2.916140607618628	2.803969578710667	3.0307772348412034	3.026754279641469	2.94761451666182	3.0528200711511855	3.022393122254575	2.8517030594602284	2.8560399825374305	2.8353681070494727	2.8682211652302962	2.9533738202059	2.936264222440238	2.8605330608339434	2.9616984569601374	2.907228873772952	1.6599755847085427	1.7879831361212688	1.6466513772139602	2.7592404253761966	2.6983055679658334	2.666826406088979	2.6761932804762703	2.796700759834077	2.783222428014268	2.7473060853382307	2.8656488952859496	2.7795349820293533	2.905973109551499	3.1063647350448194	3.0889383530089454	2.427269915248419	1.4383792913975402	3.011317546213941	3.2689126543246902	3.4779826187064637	3.41155226101643	3.3690631967650857	3.232167514831702	3.38376302270044	3.3302631968407326	3.3092778726031886	3.0739434490490436	2.9999479600991252	3.088265045944628	3.124621680557543	3.1825681883903467	3.0960246100454727	3.2680803324934002	3.437643224618162	3.311937589259095	3.134374612704074	3.0511873025073	3.2137317492932733	3.126796370198161	3.15213887076129	3.116122370594727	3.244084494074319	3.1777398741040104	3.060975573137261	3.20625350929925	3.238179068376657	3.065671966072705	3.072827015834569	3.151160016719203	2.8811732329136515	2.8128537669826623	3.1814499319359855	3.079678055478818	3.2554634031921146	3.190956602005914	3.0776613345287616	3.185197088142234	3.0045425583622616	3.2517156786128445	2.955755860373862	3.195260646579628	3.096610983551473	3.0297388017832594	3.3606531862972844	3.0488049405834237	3.091990776432286	3.1969092041104856	3.1316329933396005	3.115194557025026	3.1499272309241984	3.130825079075361	3.2212554569799634	3.188550630715328	3.1809481775454365	3.1391084923653385	2.9058945438918498	3.123335371269056	3.1559009675848495	3.211002924924022	3.1332421915259907	3.086618409070494	3.0388380538790645	3.030688178256774	2.8873509708504064	3.0198744945736586	3.0456435264980475	3.094339756205697	3.195997690135768	3.1895166698647217	3.2026944017256542	3.06090062534242	3.030738664213691	3.0107462277375743	3.153983811439394	3.097739073745594	3.209428495816526	3.146766721236063	2.9084221120516225	2.9719355579788975	3.0852190701487974	3.110352370672611	3.19353000755666	3.188456582107799	3.1646748502862545	3.136137136210136	3.086951039774287	3.0768262851199135	3.117071530227744	3.1000168056836803	3.089128864949727	3.0687406747484505	3.114798826608481	3.114991912930881	3.051622018752082	3.1172598810687573	3.1698133683494896	3.1766584004414367	3.0249132598204205	3.1752051756527266	3.1105490302736296	3.1577664392830544	3.047667381341416	2.9828771776582426	3.155038333235916	3.099585598951102	3.146042789292798	3.1034893029931476	2.910092124840058	3.101832450651568	3.0503560926323634	2.9965035755993448	3.0833414463405724	3.12749746786346	2.9914946191730922	3.0966781177109115	3.2081976325738277	3.0799953898891883	3.0749650384889624	2.889927534685123	3.0664779960656054	3.0814459636202556	3.1048833439853456	2.99617007726046	3.012779769934276	3.251326929153346	3.2842194908510747	3.111677098253542	3.015920024016406	3.234774571332448	3.0900093830660893	3.1031136062604565	3.013719167034693	3.0907296264627417	3.0954142812482166	3.1960398884579235	3.072887434210177	3.091961304969679	3.0889274700218854	3.278374147992299	3.1654927545290032	3.1523945979156065	3.0233104470640373	3.2319573771008323	3.22546394764771	3.066594411715055	2.9998830089703725	3.0525182652535885	3.095954191135067	3.0578444986444646	3.1281357455711656	3.0928079505617903	3.0492738719874004	3.025098109513657	2.9696745513690885	3.056134531515051	3.034345393919087	3.0653121053005448	3.0731066363286845	3.036271486664666	3.0972969126156022	3.0540307028475224	3.072271388672512	2.992970655867667	3.035528059852361	3.1267120352699123	3.0574744848217614	3.0913948593726777	2.9906596093862277	3.0375725852716937	3.0250095524714746	3.005773259898261	2.9963525716921637	2.8232729595300685	2.9315266020222572	3.0278247050542597	3.0913770988674116	3.1181880695309463	3.1534142315959737	3.0238145311524596	3.092750937649746	3.069844080419747	3.0239846854645545	3.002419221673289	3.0452509743681313	2.9639635230514307	2.95753750349204	2.988786482241677	2.9616557797962924	3.054494226076617	3.1360477153021753	3.208473926629541	2.663406689583578	2.9943505699171435	3.0013331789735496	3.100443659862972	2.868821148215583	2.8160852837970847	2.905015696543553	3.0511142730326566	2.947087446267647	3.0389423926767027	2.9287921415043985	2.9872773529129386	3.047859702216813	3.060330832538263	3.0240335624387007	2.9352402949173855	2.964431884916989	3.023008590747437	3.1539352379886796	3.078606471861502	3.0093014180292643	3.335259080102427	3.2902067667418606	3.1866284801334706	2.849036249942936	2.957897676771375	3.1101395722447798	3.0066788108754876	3.108055407151996	3.025826159060087	2.8296564978617855	2.8608982585347156	2.885206346524191	2.9688583879827126	3.0003825657955034	3.0479103544229424	3.096962650336467	2.866047023431256	3.0364727223245267	3.0324913321544233	2.8552854573622564	2.9706091867403703	2.9852443223796397	3.1767358454440413	3.02506317343099	3.0223392698469507	3.095926692193534	3.0540975981551237	3.0090203147149355	3.0331569687650624	2.99425299916824	3.068776301697939	3.0969202028167144	2.9399733372639756	2.944835926149051	2.958538769103298	2.993142992446244	3.0047406112660697	2.9097787500513115	2.931579965295397	2.9418536742129606	3.0265413576019715	3.0347220453812644	2.9947685833841504	3.0156681658807374	3.0760404060286146	3.01187285804876	3.159732985362995	3.161350286819006	3.2571254955106643	3.1253982542045153	3.130980242452651	3.1944687873743995	3.0575008548853617	2.980440423781027	2.8851576587920795	2.934633687973161	2.932392355808357	2.9621943954031833	2.961457261600762	2.9572813255754733	3.117393039947145	2.914423442465858	2.839269182280964	2.9847625673089704	2.947892858599629	3.0253835551273855	3.019726409844172	3.0791484001867473	3.0178250751150926	2.9159199276964327	2.966967960548173	2.99600167062618	3.0551008511629925	2.9538641995527324	2.9632516838398155	3.1015323367879724	3.1450766122643774	3.055877854829895	2.9191005371940677	2.8209588713940366	2.9665199524166286	2.960416337448584	2.8823144060101327	2.877646190963552	2.895974370424602	3.033394409479483	3.0441038407344925	2.9853306903536616	3.0428405518714445	3.045236627390441	2.8836409099212927	2.9935802506929687	2.9080259516170623	3.016943460837807	2.9572608054758316	2.9354422189540745	3.144950880825169	3.1227509623671357	3.006890222090717	2.8749404781025105	3.113900345042201	3.001209827000047	3.063737134947741	3.016668599542531	2.9663167951014766	3.1511419432927723	3.091510045222871	3.1860205272850566	3.0371101153471893	3.0257882120831257	3.27458237393834	3.13179543088559	3.0276863730268477	3.06528789188061	3.0922937361704257	2.9655195446759306	3.012700915435231	3.0022026598632467	3.0299781605895357	3.0119313501904457	2.9470141885512677	2.9267067663526265	2.958713085251511	3.0560148505730367	2.8849722588365174	3.011678881037609	3.0432485989671476	2.9771564074508334	2.919064436047768	2.93877238829394	2.9692594866392814	2.8990909281993416	2.905382336276275	2.7561704991835474	2.827483954218567	2.787504079221501	2.9771742118282187	2.9773710865657743	2.952029562852121	2.9597741942720432	2.8932273371805146	2.839009829660939	2.7907060869478184	3.2741806037704957	3.103204870299081	3.3134718019552323	3.2744491826510846	3.1911761118232094	3.2615153819030605	3.190785752315967	3.051954860203936	3.094821357815515	3.126457016361434	2.9878914601490516	3.1490720279997784	3.1290078854766237	3.1627725502857	3.084202235294999	3.168466035825618	3.1470839381969733	3.1868359450970383	3.1118274806280257	2.9656422771136075	2.9022372895656714	2.788651012707147	2.9111277967928983	3.045937688381498	2.8898400985780723	3.0168745997411883	3.0397653280635346	2.9763496171380095	2.9443743730864793	2.984952645273941	3.0652846008666224	3.039832436634741	3.069962752405926	3.0772834677126046	2.8696331216903794	2.894414156154592	2.959525334051001	1.5996009718147894	2.9541861985009406	2.976965114405275	2.9980374601544777	3.1256333444822704	3.016473758761759	2.8703622023717594	2.882193234351658	2.91284166231795	2.9193211214471124	3.046982760842503	3.0161854358983953	3.0214276409372074	2.7208734565521957	2.8116611107508067	2.8444022180753756	2.908196742158035	2.9077398048966736	2.8337831607558166	2.930531804858718	2.8730587775511918	2.836583861130867	2.7870535693526644	2.6789160051391443	2.8333839384689576	2.7940468206939313	2.8519881781019643	2.849066213745313	2.857353136432067	2.8550864956867947	3.0867453380602616	2.957345158145829	2.970719012970855	2.9988407296333683	2.880493986622667	2.9393267926654856	2.9933888617961038	2.9956612742701108	2.9988263635952115	2.9631439405490068	2.852457096079945	2.9104259730064745	2.8513654269502147	2.8613678110881002	2.992733321277333	2.997124423483136	2.971927503521237	2.875513046531018	2.7348144244868355	2.9435992143525813	2.9536346723014146	2.971343349319768	2.938590683610164	2.8405027725289225	2.986171291356513	2.653965338944692	2.767183180465013	2.8162104283420826	2.8911971387306927	2.678345977478976	3.245080773529113	2.990688254952226	3.12194634006568	3.1772850637789616	3.0750538226630444	3.0336881493127703	3.1010429415806824	3.102065718634116	2.8561015500462976	2.7928599578518876	2.865708920428906	2.764912348021455	2.804955423807753	2.9186470897030072	2.9217261872860534	2.898202020863709	2.96790439623486	2.8897933317895306	2.9931760684991793	2.9771025329632157	2.8914484358858705	2.897865239729305	2.93274423116802	2.879429133696042	2.8874904875275034	2.9618094798550114	2.923208156226414	2.798218887389163	2.8950050564744294	2.9594746299488066	2.9834107068520215	2.947760500629679	2.935314123829192	2.891849169351427	2.92644811345024	2.9478798034730884	2.9282708303166354	2.950612655120061	2.7796582373781082	2.787949268135394	2.8755487191954825	2.7378300266965323	2.7285829877767775	2.786970581372647	2.9139221642805526	2.912802624413426	2.8688713264784025	2.7651930291136066	2.847799321031559	2.8077159807607015	2.9412660258155547	2.9449393059240645	2.9882398534475816	3.0372434452101045	2.9575205625463834	2.9573364962182347	3.1631169961438923	3.0914192450302873	3.0438649180262414	2.8980262030938326	3.0440573810692353	3.120579815377777	2.8207436654062024	2.828882291734023	2.9214508935105776	3.0572949526444586	3.0043301520844623	3.155519522732841	3.182946767764635	3.1843779376555106	3.130472638954409	3.168440154794956
