	ADNP	AFF4	AHDC1	AHR	AKAP8	AKAP8L	AKNA	ARHGAP35	ARID2	ARID3A	ARID4A	ARID4B	ARID5B	ARNT2	ARNTL	ATAD3A	ATF1	ATF2	ATF3	ATF4	ATF5	ATF6	ATF7	ATRX	BATF2	BAZ2A	BCL3	BCL6	BHLHA15	BORCS8	BRCA1	BRD4	BRF2	CAMTA2	CBFB	CBX1	CBX2	CBX5	CC2D1A	CCDC6	CEBPA	CEBPD	CEBPG	CENPBD1	CENPT	CENPX	CERS6	CHCHD3	CREB1	CREB3	CREBL2	CREM	CSRNP1	CSRNP2	CTCF	DBP	DDIT3	DLX6	DMAP1	DMTF1	DNMT1	DNMT3B	DPF2	DR1	DRAP1	DZIP1	E2F1	E2F2	E2F4	E2F5	E2F8	EEA1	EED	EGR1	ELF1	ELF3	ELF4	ELK1	ELK4	EP300	ERF	ESRRA	ETS1	ETV4	ETV5	ETV6	FBXL19	FLYWCH1	FOSL1	FOSL2	FOXA1	FOXA2	FOXA3	FOXC1	FOXJ3	FOXK1	FOXM1	FOXO1	FOXO4	FOXP1	FOXP4	FOXQ1	FUBP1	FUBP3	GABPA	GABPB1	GATA2	GATA4	GATAD1	GATAD2A	GATAD2B	GFI1	GLI4	GLMP	GLYR1	GMEB1	GMEB2	GPBP1L1	GPN1	GRHL1	GTF3A	GZF1	HBP1	HDAC1	HDAC2	HES4	HHEX	HIC2	HINFP	HIVEP1	HLF	HMG20A	HMG20B	HMGA1	HMGXB3	HMGXB4	HNF1A	HNF1B	HNF4A	HNF4G	HOMEZ	HOXA10	HOXA3	HOXA5	HOXA7	HOXA9	HOXD1	HSF2	IKZF4	IKZF5	IRF1	IRF2	IRF5	IRF9	IRX3	ISL2	ISX	JARID2	JDP2	JRK	JUN	JUNB	JUND	KAT7	KAT8	KDM1A	KDM2A	KDM3A	KDM4B	KDM5B	KDM6A	KIAA2018	KLF11	KLF12	KLF13	KLF15	KLF16	KLF6	KLF9	KMT2A	KMT2B	LBX2	LCOR	LCORL	LIN54	LRRFIP1	MAF1	MAFG	MATR3	MAX	MAZ	MED1	MED13	MED8	MEF2A	MEF2D	MEIS1	MEIS2	MGA	MIER2	MIER3	MIXL1	MLLT10	MLX	MLXIP	MNX1	MTA1	MTA3	MTERF2	MTERF4	MTF1	MTF2	MXD1	MXD3	MXD4	MYBL2	MYC	MYNN	MYPOP	MYRF	MZF1	NACC2	NAIF1	NCOA1	NCOA2	NCOA5	NFAT5	NFATC3	NFE2	NFE2L1	NFIA	NFIB	NFIL3	NFKB2	NFKBIZ	NFYA	NFYB	NFYC	NKX3	NONO	NPAS2	NR0B2	NR1H2	NR2C2	NR2F1	NR3C1	NR5A1	NRF1	NRL	ONECUT1	ONECUT2	PAF1	PATZ1	PAWR	PAX8	PAXIP1	PBX2	PBX3	PHF20	PHF21A	PHF5A	PHF8	PIN1	PITX1	PLSCR1	POGK	POGZ	POU2F1	PPARG	PRDM10	PRDM15	PRDM4	PREB	PRMT3	PROX1	RAD21	RARA	RARG	RBAK	RBPJ	RCOR2	REL	RELA	REPIN1	RERE	REXO4	RFX3	RFXANK	RFXAP	RNF219	RORA	RREB1	RXRA	RXRB	SAFB2	SALL1	SALL2	SAP130	SATB2	SCMH1	SETDB1	SFPQ	SIX1	SIX4	SKIL	SMAD1	SMAD3	SMAD4	SMAD7	SMAD9	SMC3	SMYD3	SNAI1	SNAPC2	SNAPC4	SNAPC5	SOX18	SOX5	SOX6	SP1	SP110	SP140L	SP2	SP4	SP5	SPEN	SRF	SRY	SSRP1	STAG1	STAT5B	STAT6	TAF1	TARDBP	TBP	TBX2	TCF12	TCF3	TCF7	TCF7L2	TEAD1	TEAD2	TEAD3	TEAD4	TEF	TERF1	TFAP4	TFDP1	TFDP2	TFE3	TGIF2	THAP11	THAP4	THAP7	THAP8	THAP9	THRA	THRB	THYN1	TIGD3	TIGD6	TMF1	TOE1	TOPORS	TP53	TRAFD1	TRIM24	TSC22D1	TSC22D2	UBTF	USF1	USF2	WIZ	XBP1	YEATS2	YEATS4	ZBED4	ZBED5	ZBTB1	ZBTB10	ZBTB14	ZBTB2	ZBTB20	ZBTB21	ZBTB24	ZBTB25	ZBTB26	ZBTB3	ZBTB33	ZBTB34	ZBTB37	ZBTB38	ZBTB39	ZBTB4	ZBTB40	ZBTB42	ZBTB43	ZBTB44	ZBTB46	ZBTB49	ZBTB7A	ZBTB7B	ZBTB8A	ZC3H13	ZC3H4	ZC3H8	ZCCHC11	ZFAT	ZFHX3	ZFP1	ZFP14	ZFP36L1	ZFP36L2	ZFP37	ZFP41	ZFP62	ZFP64	ZFP82	ZFP90	ZFP91	ZFX	ZFY	ZFYVE20	ZGPAT	ZHX1	ZHX2	ZHX3	ZIK1	ZKSCAN5	ZKSCAN8	ZMAT3	ZMAT5	ZMYM2	ZMYM3	ZMYM4	ZNF10	ZNF101	ZNF12	ZNF121	ZNF124	ZNF136	ZNF138	ZNF142	ZNF143	ZNF146	ZNF160	ZNF17	ZNF18	ZNF180	ZNF181	ZNF20	ZNF205	ZNF217	ZNF219	ZNF221	ZNF224	ZNF225	ZNF230	ZNF232	ZNF234	ZNF235	ZNF25	ZNF251	ZNF253	ZNF256	ZNF260	ZNF263	ZNF264	ZNF274	ZNF275	ZNF276	ZNF280B	ZNF280D	ZNF281	ZNF292	ZNF296	ZNF3	ZNF30	ZNF317	ZNF318	ZNF326	ZNF329	ZNF331	ZNF333	ZNF335	ZNF337	ZNF33A	ZNF33B	ZNF34	ZNF343	ZNF350	ZNF354B	ZNF362	ZNF367	ZNF382	ZNF383	ZNF407	ZNF414	ZNF430	ZNF431	ZNF432	ZNF44	ZNF441	ZNF446	ZNF451	ZNF460	ZNF468	ZNF48	ZNF483	ZNF484	ZNF485	ZNF490	ZNF496	ZNF501	ZNF503	ZNF510	ZNF511	ZNF512	ZNF512B	ZNF513	ZNF526	ZNF527	ZNF530	ZNF543	ZNF546	ZNF547	ZNF548	ZNF549	ZNF550	ZNF552	ZNF556	ZNF557	ZNF558	ZNF562	ZNF563	ZNF564	ZNF567	ZNF569	ZNF570	ZNF571	ZNF572	ZNF574	ZNF576	ZNF577	ZNF580	ZNF589	ZNF597	ZNF598	ZNF605	ZNF607	ZNF608	ZNF609	ZNF614	ZNF615	ZNF616	ZNF619	ZNF629	ZNF639	ZNF644	ZNF646	ZNF652	ZNF660	ZNF670	ZNF672	ZNF674	ZNF678	ZNF687	ZNF691	ZNF697	ZNF7	ZNF703	ZNF704	ZNF707	ZNF709	ZNF710	ZNF713	ZNF720	ZNF724P	ZNF737	ZNF740	ZNF746	ZNF747	ZNF749	ZNF75D	ZNF761	ZNF766	ZNF768	ZNF770	ZNF772	ZNF773	ZNF775	ZNF776	ZNF777	ZNF778	ZNF780A	ZNF781	ZNF782	ZNF784	ZNF786	ZNF788	ZNF790	ZNF792	ZNF800	ZNF816	ZNF827	ZNF83	ZNF839	ZNF841	ZNF850	ZNF865	ZNF878	ZNF879	ZNF883	ZNF891	ZSCAN12	ZSCAN20	ZSCAN21	ZSCAN22	ZSCAN25	ZSCAN29	ZSCAN30	ZSCAN31	ZSCAN5A	ZSCAN9	ZUFSP	ZXDC	ZZZ3
ADNP	76.00182093755983	4.660544119319962	3.0800842789965843	4.922535431910788	4.756497404522379	4.994526556650753	6.395584515662496	5.010441568431693	4.067710286184775	2.6577154787363906	3.3360418763535282	2.7671301400905635	2.5025574695387705	3.9561639418368397	4.170081908582357	6.750645237234108	3.027600443235143	3.935131145178009	4.104262620605491	5.0566189543971145	5.278859849855973	5.036973842562753	5.221291315919106	7.692032231967409	4.359361656142047	4.269318275610691	4.257372271900202	2.9380619338686875	4.527077254603736	3.9902094567936217	5.513059673404048	5.111664334596558	4.830716140563298	4.658290202117854	4.645528275347993	6.614267293652901	6.561681536914664	4.6383776027834065	5.348948325716258	4.093231221896442	2.4743773214887437	3.550047831417831	2.9275001851909987	6.492976701408027	5.169600639596006	5.520662186622892	8.044438886956073	4.998521621177663	2.6030082495906464	5.61414717023817	5.207854972739216	4.633918746238447	4.133994212801963	5.545082692937959	1.2758473809278312	6.537687963345477	6.627791506490561	4.213385031647114	3.674588544229279	5.643666223370597	5.505492096204862	4.171832235673648	4.2995372790561195	4.483701150125653	3.4918871654070243	4.45286776344576	4.483279607495155	6.308410401825356	4.0194784580013145	4.915661107461651	3.6351809002556013	4.968152684498757	4.315994236478867	3.452480886842161	3.6521672527609126	2.9606838001239555	3.8951593603228005	5.690247913847925	7.712109061962624	4.0492056058429435	3.4081622559536866	4.597752346246396	5.488621044583947	4.137123921749299	3.485009651148476	5.224076955684694	4.775779255138911	5.050839465950672	4.493223190761267	2.9201543780215884	2.802636362293477	2.6181657258026716	2.7061116002156327	4.094161758427805	3.728170619643246	3.4912982310608904	7.551301811188887	3.806499880933938	4.118745967554602	3.0154356163013034	3.3390342710792553	4.304440317375505	6.051631766046103	5.534638902380571	3.257207312097898	3.313979508275362	3.237914532349051	3.634087619763871	3.5914078245100005	2.5613111961793087	4.21748310858717	3.7684209722938276	4.418104128887153	7.156474764856555	4.207638280010248	4.068981538951122	4.549287335748072	3.460890957767541	6.194988528918322	7.986032416284264	5.773937372295005	4.716906711968162	4.300226758784741	3.406536931623229	3.6115336580968913	4.381353030112791	4.060146100255002	4.697239203161065	4.579261135075854	4.393319381460207	2.1355779354452995	3.120439985982245	4.561351697221858	4.557365664025612	3.9965953487446506	3.273984180240225	3.786099125689228	3.514782607794629	2.8089133615615913	4.847913687851528	3.2444868760409746	4.128157425343792	3.663116990115467	4.182423501765918	5.897551720745923	4.605542057479371	5.324691590663729	5.24152075793739	4.7454861643532045	3.713422721981374	6.071133812959466	3.407669709183142	4.6004146298282125	4.458499839119105	4.977435478124934	3.5799805053141713	6.073963188638728	5.350196348054811	6.762188081081158	4.537480983468587	4.5192323870699935	3.9759593530888426	4.824822615471883	4.508062205783295	3.1888344451659876	8.526255375087448	3.1918350618849245	4.395792249815498	4.860775225855973	3.650656714302452	3.9443822033104534	5.768543272935299	4.269062472853364	4.782875704886595	5.7564794798653045	5.240127905843193	6.5607295945420425	3.842111109767966	5.131235055875014	3.8151930027794063	3.6952047276683895	5.0176313997701705	3.1428186841080055	3.364526265218894	3.3837786192271646	5.9646607370970735	6.177499184042131	4.441593909277957	5.997398196152326	2.6251061995779073	3.6465673575617568	3.3416976790461237	5.231964984122316	4.980519483014853	4.317240380072842	3.880647209659645	4.1890178218946135	4.60051872043256	3.2322681509531264	4.352603787316389	3.9053730599261756	3.109354644010945	6.187716080605097	4.2914281917318755	6.009941075363893	3.7987361790552	4.488367910290196	8.311573825702359	4.749956478179878	4.440028546929721	6.33441424315784	4.071457791712123	4.042382267742489	4.30701406191571	3.8803350920518263	3.7105164592084305	3.839037830803419	5.61547450281947	3.6992539846612096	5.540340042688094	6.50452966820316	4.2320698092554805	4.139724111580711	4.664708932869958	3.2052866653540977	8.004244693078677	5.483796142484266	4.765190815282477	5.002593495062687	5.958198892118347	3.3701579554327674	6.231754690028503	2.9744385321246583	4.135617014461941	4.509913785103002	4.510068071776554	3.6443450267039594	3.7938194382692	4.651791805295957	3.777818182933567	6.053962180322816	4.750231859198449	5.73375211635132	3.541367521479713	4.42076981897696	8.735372899740995	3.7244075378340327	3.9005310123587718	4.004459934268119	2.870676615431861	4.249688937630578	4.322797519221229	3.1340446515678675	5.5253753953764955	5.005517401293683	2.7070357308275783	3.7595858324270406	5.804138608556729	3.7897561032998026	3.4544194088983002	5.238491854507916	3.4862731489523693	5.325457295666374	3.9050687296166475	5.269378397348639	3.9732532535420604	3.7205392244115165	3.3567634802534476	3.4173829026920086	4.039573396168023	4.459321211749328	6.27612850932461	8.538245645494902	5.361478236294298	2.9846053956476326	1.4621593147153868	3.049295804773502	4.949319678114826	6.163436937203966	3.6728876239574992	5.318166005797273	4.20546880677456	5.442555581510227	3.992790873719549	4.361257026427227	6.305054013784925	4.049739397921774	5.156077840401898	4.77330018425192	4.92344643309015	4.855467075729206	3.406129373300718	4.01163920959585	2.955305210485354	4.664389460497094	2.7996427428538517	4.677529149086157	2.4596198463759342	4.99018710865499	7.848991927212723	5.311191234141655	4.3301480611896315	3.856065995907252	4.215221058502465	4.43339438695885	4.8554054313979735	3.7098913312881345	3.0998809098422586	3.548098232315978	5.350731362435548	1.3364434616789769	4.4526259189269215	4.123270191765007	4.312098088450735	4.473762815438068	4.886010740339365	5.203460250607699	2.8558724543789227	2.6437166449208758	4.442439061960824	6.262423669385692	4.732063142666525	3.8078664163039666	3.9464138833265205	3.8114846793881187	3.9990544892866193	4.368796470579993	3.917792486820387	4.632661160797999	1.4731699350750946	6.389421692459739	4.649692654175045	3.507051614331593	3.759504656988363	7.571248732392941	3.260334896064031	4.9171656243850945	6.19726780909346	2.705246680127436	3.1784067147355124	2.6911961374179376	7.272286385388342	2.7914997578883365	3.6745429910160903	4.45813511160018	6.136199872137557	2.8777589148276097	3.993333841694408	4.072649222960926	3.6941498143532203	3.7485896263196503	3.1770982129611314	5.21421051957149	4.470032567932932	5.147831541350054	3.876376197522559	3.596384652306636	4.082911484726126	5.371326045043926	5.279939120153124	4.611968909184437	4.46976973704501	5.547577004632468	4.591127755249848	6.262816868843437	5.597539891493229	5.580120714595083	5.23684348103514	4.480052161590894	3.5764087961291113	3.499585887894155	3.5905565359554545	4.981654741113777	6.572966180852511	3.814057159399927	3.77147577728659	4.320496914541388	5.5716856334710565	7.273457403927189	5.074198880069418	4.9400032801599085	4.373341660493834	4.088678346268009	4.021316973352015	6.468090158535606	3.9371981486982612	4.482546150217059	5.332965353993886	4.404167757834189	4.567792021237969	4.854185564539924	4.060306564213611	5.137602573048816	4.808591974440765	4.368063662072731	4.793737112555062	4.52990646990191	5.611327543984169	5.819763660739664	5.74888757424094	4.6353364365579335	3.903551123795077	5.195888162459667	4.372992016793557	4.593347825905758	4.953183120031133	4.716797185968572	5.8163231306329415	3.8092694712412434	4.97660166464808	6.743783659875354	4.5429807703177545	6.05749153764042	5.8883010130937485	5.6045030058448235	7.600430028746041	4.915679453161642	4.310187706205898	4.817055508695279	3.30256382525403	3.105194837921347	3.3899894371551267	5.181987044179275	3.219717231574789	4.955928207419153	5.410584198735687	5.4801420884453504	4.937293743976028	5.327159329582751	4.442442701591935	4.2690070470079435	7.11475989190504	7.397851529320801	6.00585193991052	3.2181212459133772	6.900053289496503	5.9392587151590215	4.326379024689364	5.394626444257567	4.391419529775817	4.83563409154381	4.7992946362131805	4.704393184244228	4.645942721804507	5.139888595005915	5.237630919459113	5.652250423202958	4.3604170101152695	8.074627227166143	4.527203248089535	4.779080364770833	4.561438467077589	3.495580741258212	2.7830045123240903	3.6422659247420794	4.636146382290747	4.501161712861007	4.432223771559877	4.963859219756155	5.17598902065286	4.75298718919869	5.012613714583072	6.749582211961154	5.037491470235235	6.059076302753911	7.102426761713257	4.121581106604729	4.847629858602561	4.206853976025716	5.194361049998079	5.076551779576499	4.407094660750492	5.037804118859867	3.9348477277232967	3.944469473429926	5.181565647795136	6.871704233013288	4.9720077656329575	4.026764045705821	5.402916170100588	6.324106103996334	5.100158228147219	3.4405686475472907	4.889305757289067	4.053155674886426	4.950102640448002	4.972781752323279	4.67829911893849	4.907352598686556	4.663647146817113	4.016897340900172	4.931051353033361	3.927693898740141	6.721932304827478	5.437057411903392	4.901737260345012	3.861062687858372	4.424681043057119	4.238940131394139	4.7687852687447	5.939649827076142	4.72765613088087	4.406884012876192	4.481176589493958	4.887700877476062	7.462438030500106	5.637498253256616	3.769282339765807	4.393637446145705	6.664127809771503	4.711849913269189	5.0343397916590416	9.201103644371488	3.372845853857748	4.485306006187247	4.420532884593123	4.092487087071076	5.888141509867	4.711454798425752	7.425355884268587	4.960820625534835	5.351005873196375	6.371249321558641	4.46942104936991	4.440192429815877	4.156453141878202	4.729867235332808	7.374822878433092	6.384308374766078	5.755871689908861	4.42675020276461	5.83439693674855	4.242874073748264	5.963163689669587	4.397525685919177	4.50380759496698	5.075638968095739	5.606942726647772	5.940253062999871	5.683032894519708	4.478379288721103	3.6818179690802406	5.20893771854009	6.132279413772839	4.582277396510636	4.928797135991881	7.804260476928335	3.980897905424393	3.8226265648146738	4.217936286304596	4.452991218303052	3.872334479497093	3.871362125089959	5.251082770444841	4.842602284297877	4.79055481046706	6.8958217995701405	4.850367337644726	3.4884542622289785	3.9278102463300306	3.714843518589208	7.5689523780439565	4.6849339185732095	5.9206710858032485	4.885699505440335	5.1757477749356	2.7157512809207933	4.421360437422583	5.102754277637432	5.194627856490297	5.0841324075545415	4.719096958765951	4.7846599897155295	4.220658808047274	3.986616842197829	5.505063128078203	7.353827098998208	4.733284819998426	5.055139739043262	5.43342518136712	4.689251886914102	4.64138286699558	4.661904932297654	5.298260918535078	4.42733567717624	5.1740731284396295	4.537211210000492	4.720168268585222	4.215524134290708	6.190662914831095	4.734949613072773	4.395355400874608	3.990287032631338	4.872367871056573	5.122559887334834	4.657299612888899	4.723331076517209	4.680600078160234	4.781104937992417	4.228735875227514	4.3653223507319705	3.997423502622731	3.96816046011746	4.079640845685791	4.802279244747816	5.3400660805028	4.896511012185263	5.2197132356907785	4.979362995118744	3.7705392976836296	4.146248546217257	4.592727093169589	4.055674661584101	3.8825114486604746	5.992743573189853	5.425340089669027	4.373106122030749	5.36165218556427	4.343679215862855	4.227878492268661	4.930353879505107	4.123349244361619	4.5087994182192945	3.9215104785055397	6.829473357979324	5.40907008011836	4.724757252831776
AFF4	4.660544119319962	63.649368466474186	3.613501551494539	6.9999380802615025	6.709908183075807	8.144331526874145	9.898853364061203	7.77400793857712	6.2118986099250915	2.899279744227176	3.9912365477980893	3.2174536112514263	2.5899161432628217	5.674934746107588	5.556261655240566	11.089677120082278	5.079576662962223	4.815471529976742	5.60429040284992	7.7553374866994025	8.632524826438754	8.652228128358608	7.205056096272798	13.072640834315521	8.564732893539933	5.504048488316068	5.9785749788779645	3.4211554593377054	6.740293828032222	5.3358516395542255	7.414661274679977	7.530481723995437	7.373245481117208	7.216401065166549	6.295243032937789	7.116373072300535	7.072882064442139	5.502489541986895	8.08476522225931	5.9811070267027855	2.5515397333036645	4.3847225742164895	3.1101212698902163	9.316350227064454	8.217674610240921	7.56558000421798	10.161198276015517	7.749711392958966	3.769166829035572	7.6597603631773845	8.503363447846688	9.060636832172348	6.131524230698007	10.157543808677282	1.203345016651161	8.866537947785702	11.122408876341325	5.138615544032953	5.3088907086976755	8.995095047042298	6.7622637101731184	7.1287632295874905	4.389861010459526	7.308251163760098	5.062691627396601	7.112121115563185	6.7292927982102695	8.265966172594315	5.047514777247481	7.408724061244912	4.612306978740488	7.0267355217303615	6.54151319644136	3.960167671231912	4.869419775085075	3.466230072497776	6.569757187183222	7.459805994938076	10.104461304001081	5.571854910853193	4.0914307167381665	5.361894114616281	8.61115199767331	5.6724169257390145	4.178034521813847	8.02215584084225	6.620487781904701	8.714660743779577	5.082285317067076	3.1778682658711603	3.173604747003491	2.7538327119945256	2.972107813515244	5.447150204032288	4.344200980401057	4.358974053038634	10.081756776546621	4.285152691008331	5.685108164836689	3.2515601992010263	3.648202404787658	6.5345234884699925	8.81439177495659	7.905898561398057	4.4591006595388505	3.9388527347520714	3.8131499687522137	6.558517027003318	4.894504936499702	2.666117724092123	5.409173877545822	4.647154020297524	7.063005280345111	11.389344693856923	5.099672526706932	5.482511824234584	8.312923447388561	3.370493035491979	11.08813259630115	13.018364065247182	7.484005760792494	7.257602906812129	6.12749649398315	3.8400737103290723	3.6560830586024795	6.609403720054813	4.7004318795878435	5.425303462603981	6.151426518498404	5.980395729906323	2.392296771200212	3.3863555585242597	5.842698102072329	5.756807874093971	6.231405013529265	3.8817486155484633	4.977016330502012	3.9863084200845726	2.636108913013578	5.33608884175272	3.7958971746015506	5.547354120228342	3.7811402730398718	5.3170131847188005	10.235760398883915	7.695078292263976	6.713602405704722	6.864026446072958	7.286606864159081	4.42076465374101	9.33696118223434	4.063828419277069	6.709523935716777	5.916729279318693	7.685764348269232	4.2512670529358	8.756708874833455	8.609420772777534	12.084756118392878	6.2299671936699035	5.985649497008245	5.822842658974153	5.776548456192912	6.423601084702166	3.9460924407422233	4.981837271271421	3.723087238301776	5.461708203980861	6.849691294739013	4.620548206979194	4.397610310195564	9.08492805460453	7.317834478442292	6.0097015627056125	8.545665347089022	8.093200363951906	10.82808135422115	6.238815821459385	8.186602492232359	5.629156869839839	5.572551850897867	8.092636888218319	3.3606748606190964	3.738977429836463	3.968348697790407	11.950693743554593	7.8555546203858	5.665818587214178	9.841199336200603	2.865364331832458	4.780086667025381	3.6935269792245298	7.733321784463745	8.237040439445146	7.070742685599618	5.0363592486337705	5.686606036671792	5.30194462182012	3.9112200945041997	5.265531541539715	4.839174519877377	3.640145445505499	16.779061129379198	5.696414160068457	8.934265456951204	4.31152619466994	5.248824177864046	13.960522141729239	7.074164133631569	6.032231708581785	9.852833823373707	5.208118030826364	5.804561648741133	6.14227109422133	5.548258989908626	4.948255576291372	4.47331097036905	9.157408588331567	4.994089026835315	9.188514539322098	9.00750084382332	5.52126937931843	6.475064222615554	6.815365827775083	3.8778433474202583	13.000586688955813	7.923260210759516	8.364338395876535	6.559916110190122	9.024594943652785	3.880862360228461	7.818427340940521	3.245564849051906	5.169658489408232	6.709034645223664	5.7262785248357	5.8218880777438375	6.337781355432204	7.033521734257908	4.831168071883272	8.276907025306077	6.7337958354630345	9.158870106502127	4.552100064015823	4.554154165681271	13.333007171761993	3.8084752261646515	5.764790502038725	5.534839578135839	3.234857000537709	5.681401870576761	11.967936217001403	3.5408007673881015	8.76346505736331	7.795554456277574	2.9920084902215502	5.2163436440380995	9.02648975495275	5.692702114341817	3.9210753612096685	7.115115137363699	4.974401247031077	9.374897898241596	4.234907380875328	9.762057065785783	5.10983271188142	3.8929870002716536	3.7257358829166285	4.147753471301736	5.565161278610253	6.294969852740165	10.781379690341748	9.47418524190571	8.489564390888047	3.21839024221597	1.268016679867803	3.335489030910543	9.170837591649992	7.427016075264746	4.463721358585717	4.329785294124074	7.117246594619727	8.28243546745665	4.935616767441253	6.018943712600627	9.751800798285212	6.219929565212078	8.24266742338181	5.714146059681419	8.139753183903384	7.478448031511903	3.9559735406943495	4.441144022466851	3.233706115391072	6.962336202537024	2.8430572513334496	5.817632022812394	2.857265391773248	7.966691361665969	8.017341351466564	6.379839212903265	5.401144066543725	4.968886457211521	5.965055110663264	5.692810606210146	6.501262718907177	4.976124863431319	3.204653252949666	4.287924379112521	8.705167936834071	1.05953542471878	6.831534194426491	7.066269177994724	6.644231495814232	6.973211596209176	8.071065091219678	7.945340048244698	3.176758073975155	2.920549789976598	5.981149651863761	8.792891305780522	7.484359818677559	6.319640848058956	5.074309554346277	4.739881191964577	4.901802309475211	6.422410057013303	6.281697480477082	6.411974031478122	1.235875939486896	10.223334956738157	6.9630827626337055	6.049748983347468	4.405084353096908	9.056810914237522	3.7902010943683955	6.919123565387852	9.523785466556582	3.119966717916863	3.686042709051012	2.9837397293638963	9.191835044906002	2.897999755326553	4.081221742209509	7.129187258567183	8.69446189462013	3.031782181718441	5.165894528273332	5.287719769417797	4.816893800671445	5.352126871464296	3.770833769649355	7.980549124788365	6.692172214899222	7.99543865428422	5.206775744960763	4.012863511201459	4.880774603586424	8.75781593193362	8.853956816598608	6.299784763646728	7.0097309176797005	8.321124187685529	6.4961118966749805	8.085763349645868	7.49699730526215	5.500222399773005	8.923241878829414	6.922937416482609	4.461835462151591	4.369145218649595	5.308224844295146	6.423738037621233	9.529943657378224	5.366521628397156	4.822507975424291	5.729576009592199	8.88098775600056	11.201810623776696	6.526178527523181	6.269377534506218	6.999629846394455	5.591535221752016	6.729209785239303	9.145133992063569	5.286692508445154	6.077939672542586	7.394749803112812	3.9890857489303775	6.208730603514833	6.5744154462926545	4.657382850456271	6.842559731485516	6.199849935514096	5.933852194946615	7.4132905695543805	5.742231698798038	9.489118640465321	8.042543713409483	9.65321665311347	5.89789821620351	4.551778762479321	8.605785948315651	6.96495342866819	11.238037140678017	7.21114567400002	7.871815794466168	8.198189316319255	4.95237200207243	6.679215230313928	9.805679591572469	6.504608473003125	10.444847809269532	7.366317988285741	8.5190297615541	10.101899604952973	7.468011148125015	6.387698828488543	5.926877406485474	3.878657501810478	3.614565755997609	4.063885475780777	8.859380931925632	3.6335268808529544	6.439513432192019	8.192751829067802	9.291722306298142	7.145734927563714	7.702100876536208	5.437531375848787	5.998042304848223	10.928284997640954	4.626409480090433	3.871686432650003	3.3782439639843664	11.05688816146246	9.862655864908024	5.240392264017959	4.983611326845229	5.942711481641595	6.941403624300879	7.597512061976359	6.37988164794288	6.1894101899738425	7.570298854281204	7.164804610203753	9.57797787287305	6.321608294192294	10.446213066976632	7.13706841414469	8.333304910810236	5.66126068871169	3.787415482124914	3.10552465099519	5.326202988557283	6.632404649761882	6.490509524346475	6.158119432428105	6.313724993426456	7.673073294956028	7.175253648863085	8.549272752503619	9.490728510322578	8.174259295975954	8.44944529923398	10.901535724445958	4.600840424964522	5.505823628607247	5.641708388255564	7.255434930262839	6.7783516384801485	5.765186140831746	5.195072353842925	5.190546515632774	4.127911043608416	7.771490309571554	6.690700349091982	8.76681236569789	5.389596485082479	8.171551558961227	11.61957152603362	7.251994045880814	3.872124854205803	7.031830496384897	6.179873919610034	7.166466287550539	7.239597082181834	6.909056838003962	6.781264997557974	6.531460469319503	4.77261169880033	8.01549247112621	4.155047490632224	8.877939510543571	7.426225266099678	7.34044163941363	5.278192430851175	5.790083373769529	5.482205870786154	7.049316239850358	9.29348362971746	7.10592386759819	5.4669220985902784	7.226419278126786	6.7413410668121285	4.9009379685831505	8.246647332346257	4.374583857626341	5.922121864967023	10.224411658079825	7.031318745775562	8.994542176796179	13.984860007796872	3.869631396689455	5.490058763482323	6.8355369226696325	5.524298267397756	6.483519869423747	5.934444159616235	8.548875983547907	6.978677971881652	6.574617828149193	10.781670138890096	6.030635817405315	6.538347845136604	5.718156977106738	6.301276584305331	8.080934648371175	7.935760550005734	8.231053562469723	5.319546604262355	7.6364787721163205	6.607058346545973	9.775900000917876	5.6797167745113475	6.526097383411098	6.6729535393714485	8.598482772551083	9.768157979878227	8.933565933061809	5.730080333162381	3.9336237374477876	7.812636517936156	11.630638682151003	4.987116140191242	7.8101802525754564	9.82793768048985	5.347660025268734	4.882277927485671	5.703039444931292	6.374288170172616	4.80821912997506	4.578130745046678	8.639332342220925	7.7634678425863495	6.239866685584769	5.291932199698424	7.588685420538422	3.122144638898095	5.120859572739201	5.075474203542746	12.353783402967235	6.023363317219034	8.969222436315691	8.877474203587692	7.9904957535523	2.8948306943122857	5.41632008734687	6.080659489411038	7.116533138575304	7.832068821687275	7.043571780672996	8.741450040744988	6.200624168131266	4.952453048189191	7.746524342221809	12.247762820575122	6.830681430357145	8.8004315237739	6.2203533513550315	6.380878754285507	6.33407385098455	7.257466863405885	10.045833619466446	6.041757311469902	6.730374438744911	4.891041701522231	4.409972467944306	5.6361098397227805	8.281609183087586	8.143086402933871	6.358267324974719	4.898713121903828	8.433572130910196	8.412188595290424	6.809547228041037	6.727282854378957	6.116458038627678	7.035871538226651	5.003362917110399	7.205111391335185	5.131107286938078	5.244847874781021	6.272237739318741	7.2703972401360835	7.344710221378155	7.108954211455598	8.673120108565978	7.563927817578771	5.123182646273508	6.025300396536658	7.6725701402610325	5.807169781569264	5.419550322665325	7.842287309722211	6.634047085554802	5.856610973270155	7.924867504002186	5.3421243596996995	5.600194661407983	8.341109215470661	5.552860982218317	6.735496638855388	5.577520585416355	9.931729832026791	7.851809776148754	7.511499585476866
