	LRRFIP1	CERS6	SRSF4	PLSCR1	ZNF577	ZNF720	CSRNP2	ZNF484	ZFP62	ZNF17	ATAD3A	ZBTB1	TERF1	REXO4	PREB	DDIT3	PRPF4	JDP2	ZFP36	RORA	NFE2	SMARCC2	H4K20me1	H3K36me3	H3K27me3	PAF1	ZNF260	ZNF530	NFRKB	ZNF660	ZNF75D	HSF1	MAFG	ZNF597	ZNF562	HOXA7	GPBP1L1	BCLAF1	SYNCRIP	PHB2	PLRG1	YBX1	SCMH1	SRSF9	IKZF1	SNRNP70	ZNF496	HMGA1	TRIM22	ZNF382	ARNT	CENPX	ZNF282	PPARGC1A	NBN	H3K9me3	SREBF2	GRHL1	ZUFSP	ZNF207	EZH2	ATM	MATR3	MBNL3	MTA3	MLLT10	HDAC6	CEBPZ	ZNF10	ZMAT5	PCBP2	ATRX	IRF3	NFIB	SETDB1	ZNF326	ZBTB24	NCOA5	NPAS2	ZNF432	GLMP	NR3C1	SMARCE1	KAT2B	ZNF296	ZNF850	CCAR2	CBX2	FOXO4	HSF2	RBAK	PBX3	RARG	XBP1	ZNF550	KIAA2018	NR1H2	ZNF569	ZNF20	ZBTB49	SREBF1	SP110	ZFYVE20	U2AF2	FUBP1	MTF1	ZNF468	PAWR	IRF1	ZNF101	ZNF30	MZF1	ZNF778	DMTF1	PIN1	ZNF490	ZKSCAN5	CC2D1A	HNRNPUL1	ZNF367	KLF13	SMAD9	ZBTB46	ZNF576	ZBED5	ZBTB8A	ISX	ZNF146	ZKSCAN1	MBD4	NFE2L2	TRIM24	RAD51	GPN1	ZFP14	CENPBD1	ZNF549	FOXM1	ZNF180	ZNF251	ZNF672	SUZ12	ZNF512	ZNF841	ADNP	ZNF7	THYN1	AKNA	ZFP36L2	POLR2AphosphoS2	ZFAT	NFE2L1	ZC3H4	RFX1	ZNF737	ELK4	ZNF570	FLYWCH1	TEAD2	AKAP8L	PRDM4	HNRNPH1	ZNF513	HHEX	MAFF	MAFK	MYRF	ZNF780A	HOXA9	ATF6	CREBL2	TIGD3	ZBTB44	ZNF253	ZNF773	ZFP41	ZNF713	MYNN	ZNF383	JARID2	RCOR1	TEF	ZNF703	BATF2	ZNF526	ZNF485	GTF3A	ZSCAN12	ZFP64	ZNF83	NFATC3	PTBP1	ZNF571	CHCHD3	LBX2	AFF4	PRMT3	STAT5B	THAP8	ZNF354B	ATF5	ZSCAN22	PBX2	ZNF615	MLXIP	ZNF707	ZSCAN30	RFX3	ZNF775	TCF3	ZNF460	RNF219	ZNF33A	DBP	FIP1L1	BHLHA15	TRAFD1	TSC22D1	ZNF674	CENPT	ZNF234	ZNF3	ZNF646	ZBTB37	FOSL1	H3K79me2	JUNB	HMG20A	AHDC1	FOXP1	RREB1	FOXJ3	NR5A1	NCOR1	ZNF503	DLX6	ZNF292	HOXA5	ZNF511	ZSCAN9	KDM3A	ZSCAN31	USF1	TBP	KMT2A	ARNT2	MXD4	ZNF772	NFYA	ZBTB38	BORCS8	RFXAP	ZNF430	ZNF556	ZNF221	ZMYM3	ZNF205	SFPQ	MEIS2	HOXA10	ZBTB20	ZKSCAN8	ZNF362	SIN3A	GLYR1	NFKB2	THAP9	ZSCAN21	MTA1	ZBTB33	MBD1	CBX5	TGIF2	BAZ2A	ZNF317	ARNTL	CBFB	KLF6	SALL2	ZNF770	ZNF263	ZSCAN25	ZBTB7A	KAT7	MEIS1	PRDM10	SRF	ZHX2	NFYC	ZNF483	ZNF747	ZNF543	NRF1	BCL3	IRF9	ZNF563	TAF15	MXD3	ZNF264	ZBTB43	GATAD2B	ZNF281	ATF3	PHF20	MNT	ZMAT3	ZNF607	ZBTB40	ZNF691	ZNF547	FOXC1	ZNF407	ZBED4	ESRRA	HMGXB3	ZNF124	CCDC6	ZNF335	ZNF441	ZFP90	CSRNP1	ZNF800	ZNF414	ZNF768	AGO2	HNRNPL	ZNF274	ZNF777	ZNF709	HBP1	BRD4	ZNF761	NFYB	HIVEP1	MXD1	NRL	BHLHE40	ZNF280D	MLX	NACC2	MIER2	NR2F1	JUN	PROX1	RCOR2	ZNF644	CEBPB	ZNF652	ZNF24	FOXQ1	FOXK2	MEF2A	ZNF384	H2AFZ	HCFC1	EED	ZZZ3	IKZF4	ZNF567	ZNF329	ZNF333	RFXANK	ZNF589	ZNF44	ZFP37	GLI4	SNAI1	NCOA1	USF2	ZBTB10	PRDM15	ZNF337	ZNF34	ARHGAP35	IRF5	ZNF786	ZC3H8	ZFP82	ZBTB39	ZCCHC11	GZF1	ZNF557	ZNF790	ZNF235	ZNF740	ZNF527	MTERF2	KLF9	ZBTB14	IRX3	ZNF616	U2AF1	TOE1	ZBTB21	DNMT3B	ZBTB3	WIZ	ZSCAN20	FUS	REL	ZBTB42	GMEB2	MAF1	ZNF552	NFAT5	EEA1	ZNF138	E2F5	SATB2	ZHX3	ZNF572	DNMT1	FUBP3	ZNF446	CHD2	RFX5	ZXDC	MTF2	RBM22	ZNF865	SP140L	ZNF512B	SSRP1	ZNF318	ZNF25	KLF15	E2F2	THAP4	ZNF879	SNAPC5	SOX18	TP53	RELA	SIN3B	ZNF839	CAMTA2	CREB3	ZNF256	PAX8	DZIP1	ZNF678	ZNF827	EHMT2	ZFHX3	ONECUT2	CHD4	HLF	PCBP1	HNRNPK	RNF2	SNAPC4	ZNF608	ZNF558	ZNF276	ZNF224	ZNF782	ZNF704	ZNF546	HES4	ZNF225	ELF4	TMF1	ELK1	GTF2F1	ZNF33B	ETV6	ZNF510	NAIF1	ARID2	CBX1	ZNF181	ZNF136	ZBTB2	AKAP8	THAP7	ZIK1	BRF2	ZNF431	BRCA1	ZNF776	AHR	ZNF619	SAFB2	ZNF724P	NR0B2	MTERF4	SMAD1	ZNF629	ZNF121	STAT6	SMYD3	AGO1	SP2	ZNF160	ZC3H13	ZNF749	ZNF781	ZBTB4	PHF5A	ZNF816	MED8	NFIC	TCF7	DPF2	KDM6A	ZBTB34	ZEB1	THRB	TBL1XR1	ONECUT1	GATA2	CEBPD	NR2F2	ZBTB26	ZNF784	ZNF232	KLF12	ZNF230	ZNF891	ZNF883	ZNF598	HINFP	KDM5A	DR1	JRK	ZNF564	ZHX1	FBXL19	ZNF670	ZNF143	ZNF142	ZNF639	GATA4	TCF12	HOXD1	ZSCAN29	NFKBIZ	TBX3	REST	ETS1	SIX4	ZNF12	KDM4B	ZMYM2	ATF1	ZNF878	HMG20B	RERE	SIX1	SRSF1	E2F1	TIGD6	SRY	ZNF548	TOPORS	ZNF697	HIC2	ZNF451	ZNF280B	ZNF18	ZNF275	ZNF343	ZNF766	KLF11	TSC22D2	SKIL	ZNF746	ZFP36L1	SNAPC2	ZSCAN5A	ZFP1	NKX3	MED13	RAD21	H3K4me2	MAX	SAP130	SMC3	GFI1	ZNF609	TFE3	SMAD3	ZBTB25	MEF2D	ZNF710	NFIA	ATF4	ZNF580	TFDP2	YEATS2	POGK	TFDP1	E2F4	GMEB1	MYPOP	ZNF605	GABPA	KMT2B	POLR2AphosphoS5	HNRNPLL	KDM5B	SP4	RBM39	SMAD7	ZNF350	YY1	TAF1	ZNF788	ATF7	PPARG	ZNF792	MIER3	ZBTB7B	ETV4	SP5	ETV5	E2F8	SKI	JUND	TEAD1	RARA	FOXP4	ISL2	TCF7L2	ELF1	HNF1B	MAZ	ZFY	ZNF501	ZFP91	POLR2A	DRAP1	POLR2G	MNX1	GATAD1	NCOA2	CEBPA	CEBPG	MIXL1	HNF1A	CREM	ZNF217	THRA	ATF2	FOXK1	DMAP1	SPEN	NR2C2	YEATS4	ZNF48	MXI1	PHF8	RBFOX2	MYC	UBTF	HOMEZ	TEAD4	FOXO1	HNF4G	REPIN1	ZNF614	PITX1	CTCF	STAG1	ARID5B	TFAP4	GATAD2A	SOX6	H3K4me3	HDAC2	H3K27ac	ARID3A	SALL1	ARID4B	XRCC5	IRF2	ERF	ZNF331	RXRA	LCORL	PATZ1	LIN54	ASH2L	KDM2A	GABPB1	NONO	EGR1	ZNF574	EP300	NFIL3	HNF4A	BCL6	IKZF5	RBPJ	MYBL2	POGZ	PHF21A	MGA	KLF16	TARDBP	H3K4me1	HMGXB4	ZNF687	MED1	CREB1	FOSL2	ZMYM4	TEAD3	RXRB	FOXA2	PAXIP1	FOXA3	SOX13	HDAC1	THAP11	ZNF219	ZGPAT	SOX5	KDM1A	FOXA1	LCOR	NR2F6	ARID4A	ZFX	H3K9ac	HOXA3	POU2F1	ELF3	SMAD4	SP1	KAT8	TBX2
LRRFIP1	7.828448156075297	6.864037533212516	5.9848130513454265	5.5888994630196915	6.985669729353722	7.380195406429071	5.249077915612661	6.813067503213284	6.854106717359318	4.9831023820340885	8.306054304706283	7.2898813606167865	5.65370584283037	5.765744888162098	6.949449227469451	7.038904903089373	5.693988159344229	5.84857176194147	3.6821509682722984	4.114919459669609	4.9264090628702375	3.9923941444523714	2.272444541327143	1.7948158388415791	1.9976133622746475	7.343431917210927	7.033701802162066	6.406876909356436	6.391482846119943	7.529757519732604	6.390892345545848	6.118025055435517	4.1634082843810045	7.2170840468266375	4.235358360500193	5.721945127580769	3.1703687434797274	0.9882451433830397	0.7925921858699319	11.686511999339105	3.0012712569206275	3.784558417969774	4.18860463027573	2.424577901580043	7.122530257212742	7.620204453282302	6.54982544338965	12.008684357518419	7.0294737702546835	3.660956447835407	4.604757364289575	4.738696207146528	8.27899693106149	5.1611180392542195	6.902933037811957	0.8686173186750175	7.747188962668331	5.608055114811424	5.284531220942904	5.937683097664935	3.4013834713352495	4.366536308025287	10.937360445875019	6.190342892244453	9.082133131712784	6.944072579691914	7.10592476890867	6.011703053222995	8.899353178742134	6.520824609809697	5.790274560284568	9.548321396494742	5.823982119599196	4.965277884902564	4.6288053713561	8.883101948753005	7.236621621629851	6.346985729361256	5.328909528532832	6.4000730287553385	6.567971588107869	8.95197279274937	3.3773424817826796	4.5313153971476074	5.358392430900549	4.990760091780511	5.907893999702227	5.559824315679492	4.516759355293343	5.029041366800856	5.67826719113133	5.752400484577395	6.104927138689794	5.9697728451131535	6.0154867501188445	6.083083167162082	5.64538335745912	5.725974327788912	5.7837612743034725	6.6959841765914065	5.734081354748219	6.314009919172568	6.154944306719857	5.961039519419432	6.057996225852021	5.630865937392112	5.782433482774161	6.187431939025612	6.360751533794963	5.917713625293746	5.717462747654342	6.603444085614856	5.713414788934231	5.781394282609887	4.7567960246188505	5.4858167868430385	6.0962325681313345	5.779146877070647	4.1805978789481975	5.529926393621718	5.938653680135006	5.808785077550669	5.643472041723641	5.278147835493821	5.865968296731361	5.707889506212551	5.679703486463938	4.957582602343637	4.905702215108031	2.6888444551282706	4.420891529326151	3.3943997737846403	4.317349225360594	7.621097883559211	6.513768836181986	5.248457476522754	6.29146225023399	6.3223343478377085	7.078628712139941	6.752871405325314	4.701028946818627	4.573212037510267	5.2837699818183035	4.7480885911541195	4.585214802668544	5.219674308063697	5.994615054140318	5.8582681237867025	7.063336200346932	5.906807757727837	5.572046153178078	6.4959896603408485	6.0908445292519104	3.908998519400238	5.304984419358666	6.208200920854723	5.909705696641989	5.117666423967139	6.6523358789689855	5.688177332282256	6.9142492832097435	6.445914676914194	6.693344747251196	3.845405590179185	3.4312183029026206	3.497045724491395	5.5641330580611115	4.79719712192051	4.704923430729599	6.003856971945033	5.471965050468725	5.858670680332857	5.934020130357104	5.396352625826931	5.488136906968567	5.710447991826892	5.678587772413296	5.4732453238190155	5.619447164118648	5.308106949522672	5.177445689709635	4.818223619683599	4.3759830397201265	4.819638241158515	4.854855630072006	5.308556012724706	5.3005786565944	5.421830401127406	5.0429557575286905	5.600106945059361	5.26552468550282	5.552030661081884	5.561645099114565	5.365754453853336	5.522192418554359	5.375011965127971	4.214778731451092	6.059849680948843	4.994654944824337	5.593484057409921	5.620879482897911	5.344708104628646	4.222803508830532	4.912742452151349	5.310748883664334	4.82868976013184	4.801881326288516	4.917357622279118	5.197997774075067	5.2549554326538255	4.02317895415742	4.536095980527437	4.600216602804046	5.588391227048849	6.322645241298283	4.8619903341697785	5.807192354904784	5.53061487797612	5.922765100391562	5.252638631879748	5.099735965216393	4.8021629012147535	3.9336690080746015	4.226413926116028	3.831851923218358	3.02876821653609	3.601954466187844	3.10599506122452	3.131386829103508	3.1970465676479334	3.442307853446526	3.4103994540205327	3.288734732920416	3.4309403411442374	3.7932331675038142	3.68275715095615	3.549695434978185	3.864022841667221	3.92792870538766	3.8993894844962025	3.8130234193776116	3.9370844411126362	3.724783671143399	3.9517286221214163	3.9242232756381923	4.081420291648993	3.9455160696159424	3.9613770693142745	4.014154020838004	3.8605549175868257	3.995450939254424	4.104874733110029	4.034855640292602	3.90336623650171	4.02101116648446	3.667048239271203	3.9077047201905444	3.9342129735377713	3.882838732348255	3.829567022898445	3.964863962243349	3.961403711574049	3.5719436359286734	4.009134225251598	3.979187775288769	3.9708009522504057	4.071262557366481	4.055102317379455	4.053145615436637	3.5649953129062033	4.021225006836167	3.733642385139997	3.881620208527702	4.055612259023232	3.973353282542784	3.8934871749626607	3.944535516549215	4.058699344264607	3.951460827034134	3.730231386705003	3.881345347540413	4.10294086900172	4.023019173316309	4.182991726279865	4.084828709542431	4.065704986941559	4.17037395572536	4.419587908921338	4.267551384855781	4.290733876316053	4.221949235727878	4.2786586917815335	3.9934332591122366	4.351790554288929	4.276055949080512	4.2684387042253835	3.996945320314394	4.487318761794737	3.954410720907391	3.950441913368277	3.8713516172355362	3.9057427143644214	3.9911296352384236	4.021836758281487	4.184860077366574	4.245099669771146	4.08776906938007	4.1000236917667	4.030089671501793	4.21467681294605	4.002401863804645	4.159076545691254	4.003471618098142	3.952462354830309	4.192410671756513	4.153049091343694	3.8605695212745377	4.304194542407446	4.217935822139934	4.246202321879081	4.345283496240841	3.9456208384835274	4.0790738737543935	3.956892093207225	4.0650132400157775	3.8828213312797852	4.398969972280515	4.080051366731578	4.3624082038980925	4.317087592310616	4.330667545207763	4.308951961181822	4.3073733673770285	4.307154263627457	4.274684297641875	4.20755483880454	3.6787916695828753	4.063683892812629	3.9778881402610256	4.041103614262022	4.0430839217686	3.5972190858433697	3.8092329111775065	2.747894569189886	3.5941729161162668	3.1675281434142306	3.2082889736023414	3.6797756485728588	4.517650595955955	4.173255084826568	4.052736676279134	4.492058098880636	3.308083805070579	3.195448215847728	4.832743499793243	4.872720297100155	5.083907970649951	5.148992255680115	4.943434499520039	4.638625685701806	4.919274749240883	4.918324230039945	4.556641243066819	5.006457315728909	4.927255921402271	5.051509853922329	4.922911706249105	4.5220236132499005	4.225770111634184	4.394592661573025	4.452190331782698	4.944007665854158	4.881925915250771	5.095490105255804	5.029781346480271	5.042114631279955	4.596738252644345	4.348955960395791	4.350046423281046	5.3361889388551464	4.91492590082923	4.912164441242732	4.949030637065258	4.950737806209347	4.5191585805332	4.931301180211134	5.196209674989832	5.0885882520037535	4.48986800266021	4.844701308218949	5.059619935091426	5.182663711581232	4.8927335490871835	4.773887638953842	4.721739731565588	4.905449385391072	4.962541583022724	4.796617607467067	4.187973317190877	4.559117950727267	5.255434123352369	4.885754678060587	5.012699643478345	5.05233220676831	5.111622526634245	5.246974706290874	5.187556316928982	5.0627662539533285	4.900514411952473	5.334995737739124	4.783522402678012	4.908256383694832	4.994935299361837	5.074137222616212	4.864899878035327	4.874931427553767	4.690189514395166	4.345378819467591	4.5255991231504975	4.105219089500897	4.938375267752594	4.321923910545763	4.480615237379461	5.3814630190262305	5.561674135487169	5.494457818518711	5.597998536389841	5.07966620151903	5.141044282869702	5.385947085155551	5.297417632301959	4.819072724674392	5.20250318823465	4.945357916385633	5.325329431968931	5.248560719532429	5.114335543398295	5.2923900659020955	5.4986490475452285	5.033245439886398	5.448903646712434	5.210716052184624	3.764815692050249	3.2501932962896434	4.195807025387421	4.061811615007646	2.924122420842699	4.561163385833528	4.144672120135901	4.358225965855841	4.8429149383217	4.4431231604790975	4.4867136253558995	4.84470594186545	4.749000304840139	4.705245338565343	4.937027561645385	4.735656181708636	4.7831684544882975	4.788463602953994	4.589661166533354	4.860789452796469	4.627035220737078	4.8837347739183095	4.865093507893679	5.09539214521685	4.963677013030614	4.269502717971951	4.505117064971288	4.614251249377708	4.8343097065437926	4.875289770669588	4.392265984725216	4.731040848296891	4.71609373548911	4.770983618465405	4.366591367522188	4.397215901599051	4.59365900516181	4.596929022110876	4.678498878739976	4.715424179507215	4.844112666687165	4.669681936598917	4.650178462689558	4.619165581536536	4.799177930240783	3.98902157791847	3.9422369607353653	4.503500064701333	4.472238958361601	4.611101725363144	4.34197177900922	4.724533089244855	4.42566620688961	4.704886187324691	4.651986321756469	4.545894884745299	4.624075258866675	4.126861613485199	4.2602577529922865	2.913465670771198	2.782227643194579	3.4157172892235788	3.5899904946101975	4.09198957599649	3.7163903646344085	3.8827111011737525	4.093616648900245	3.005689811358855	3.2652069678518316	3.6296641158778575	3.3652242500451233	4.346966686421031	4.3605885529769015	4.290630967223559	4.3188300718103365	4.477094073502845	4.161887977274569	4.527026334608389	4.351558439572204	4.344194770692931	4.24656650942381	4.19846376582031	4.39910268674486	4.1939135687998474	4.2777507406835085	4.232615055897772	3.9640723419379045	4.220429998821445	4.391248491810288	4.65966640509869	4.029104985357204	4.258051154161687	4.283727340865777	3.9427733385561994	4.281358777121456	3.809754834550303	4.154770217670657	4.206518772122549	3.966792329609198	3.9317454617418517	4.350630587432767	3.811867820528246	3.4951747516321445	3.529712769049302	4.020207856832961	3.7497013056458797	3.753394522912139	4.550265873783677	4.2937739770465875	4.716524486169374	4.464929660785411	4.493297663973714	4.379069113936933	4.42871096535333	4.124257690325267	4.606752149078341	4.373507902603081	4.335023949310251	4.699287608141124	4.509150772828065	4.474344770766493	4.68372591922155	4.6918605265035715	3.595475089006817	4.196812046108968	4.334129170227317	4.45025986937448	4.086488010063762	4.403313716840241	4.390500723790903	4.274640523693729	2.02327120483131	2.686844052122102	2.9719944823294213	3.014082196826667	1.6637034755978402	3.4538079230350434	3.5337057793506994	3.7207473397459485	3.669218699572928	3.899659155781308	3.8458056613871516	3.640638343665284	3.353206899374138	3.576604581415856	3.7239756271948465	3.7843662232026283	3.900101534574593	3.8015279927834627	3.8162467530855984	3.793451054919886	3.9348054704624253	3.6698919188027572	3.903621436961464	3.395497465293251	3.8261395492363914	3.891682266600758	3.572418118284036	3.809516278292876	3.908313963143321	3.562327410728686	3.63474136146926	3.72712976316971	3.574361575190826	3.7977036293071866	3.756766942037004	3.8364817769825272	3.493423800536023	3.8289289309542256	3.6790035780234396	3.6272982485233976	3.6028526660718416	3.7069463699791387	3.429076961370729	3.504762205349899	3.3952867248407568	3.4630533340599126	3.040618099266916	3.3077620040857276	3.2632977560142193	3.347235951883093	3.218604668437758	3.5109424530699296	3.3366658823614976	3.590662612420969	3.528264439647009	3.4135013168271944	3.389442378702512	3.650627405767391	3.7194087809021794	3.5524022149016226	3.5028040441827417	3.6169133179345576	3.2887779755047877	2.863073056976028	3.0740035785584725	3.223693085448712	3.5349888186991936	3.336855785045485	3.3678694656821553	3.4047571226629394	3.539748275771177	3.5649398932254943	3.765363746746222	3.7177259973008354	3.612337735886366	3.6668824536090225	3.498217980068994	3.6288503921048276	3.7357425677703198	3.58377082887632	3.6296051575667927	3.6321094094923527	3.3583883483809522	3.241772307522416	3.4785156010804035	3.4929942007731065	3.499954351534524	3.542235940763433	3.521280979840139	1.9194030895143643	1.749348277129285	2.8760160974253224	3.029808346978252	2.9073743109900745	2.9864747667948337	3.0103521725217717	3.233015110252125	3.05338772726346	2.790333743603528	2.932691340591753	3.088812946010467	2.923303501995413	3.3111396333867584	3.4042482264241443	3.324748875756263	3.380390288770664	3.300518377881738	3.265991967441923	3.334120001609181	3.3729766088085698	3.2368819954950627	3.3493893225449445	3.428229926071565	3.4442719444645267	3.386348496133922	3.313289462779387	3.150535749502267	3.076954568825362	3.1746836844104944	3.4774633408673816	3.462066028844069	3.4320112064253854	3.1970618070382133	3.3070225473684087	3.2207528699297923	3.437972494481098	3.448910985891647	2.2058493637173493	3.0864230606903007	3.079872108447678	3.22399121029706	3.2322673491068556	3.080489597847321	3.0436406434404084	2.9833412804543182	3.115307204454865	2.8078653570398178	3.1427693515644415	3.061575435375382	3.1494024701222982	3.277240897971415	3.2712159485806045	3.082280158335863	3.2416070172216696	3.1825681883903467	3.219670834825702	2.879043483923298	3.1031655833250653	3.1798505941939896	3.4299042065320187	3.3127621250156847	3.244647910651565	3.35221353007394	3.2784734028398805	3.1534823667712573	3.0893541850659294	3.3950071705010045	3.318374664352019	3.2898746250809334
