	ADNP	AFF4	AGO1	AGO2	AHDC1	AHR	AKAP8	AKAP8L	AKNA	ARHGAP35	ARID2	ARID3A	ARID4A	ARID4B	ARID5B	ARNT	ARNT2	ARNTL	ASH2L	ATAD3A	ATF1	ATF2	ATF3	ATF4	ATF5	ATF6	ATF7	ATM	ATRX	BATF2	BAZ2A	BCL3	BCL6	BCLAF1	BHLHA15	BHLHE40	BORCS8	BRCA1	BRD4	BRF2	CAMTA2	CBFB	CBX1	CBX2	CBX5	CC2D1A	CCAR2	CCDC6	CEBPA	CEBPB	CEBPD	CEBPG	CEBPZ	CENPBD1	CENPT	CENPX	CERS6	CHCHD3	CHD2	CHD4	CREB1	CREB3	CREBL2	CREM	CSRNP1	CSRNP2	CTCF	DBP	DDIT3	DLX6	DMAP1	DMTF1	DNMT1	DNMT3B	DPF2	DR1	DRAP1	DZIP1	E2F1	E2F2	E2F4	E2F5	E2F8	EEA1	EED	EGR1	EHMT2	ELF1	ELF3	ELF4	ELK1	ELK4	EP300	ERF	ESRRA	ETS1	ETV4	ETV5	ETV6	EZH2	FBXL19	FIP1L1	FLYWCH1	FOSL1	FOSL2	FOXA1	FOXA2	FOXA3	FOXC1	FOXJ3	FOXK1	FOXK2	FOXM1	FOXO1	FOXO4	FOXP1	FOXP4	FOXQ1	FUBP1	FUBP3	FUS	GABPA	GABPB1	GATA2	GATA4	GATAD1	GATAD2A	GATAD2B	GFI1	GLI4	GLMP	GLYR1	GMEB1	GMEB2	GPBP1L1	GPN1	GRHL1	GTF2F1	GTF3A	GZF1	H2AFZ	H3K27ac	H3K27me3	H3K36me3	H3K4me1	H3K4me2	H3K4me3	H3K79me2	H3K9ac	H3K9me3	H4K20me1	HBP1	HCFC1	HDAC1	HDAC2	HDAC6	HES4	HHEX	HIC2	HINFP	HIVEP1	HLF	HMG20A	HMG20B	HMGA1	HMGXB3	HMGXB4	HNF1A	HNF1B	HNF4A	HNF4G	HNRNPH1	HNRNPK	HNRNPL	HNRNPLL	HNRNPUL1	HOMEZ	HOXA10	HOXA3	HOXA5	HOXA7	HOXA9	HOXD1	HSF1	HSF2	IKZF1	IKZF4	IKZF5	IRF1	IRF2	IRF3	IRF5	IRF9	IRX3	ISL2	ISX	JARID2	JDP2	JRK	JUN	JUNB	JUND	KAT2B	KAT7	KAT8	KDM1A	KDM2A	KDM3A	KDM4B	KDM5A	KDM5B	KDM6A	KIAA2018	KLF11	KLF12	KLF13	KLF15	KLF16	KLF6	KLF9	KMT2A	KMT2B	LBX2	LCOR	LCORL	LIN54	LRRFIP1	MAF1	MAFF	MAFG	MAFK	MATR3	MAX	MAZ	MBD1	MBD4	MBNL3	MED1	MED13	MED8	MEF2A	MEF2D	MEIS1	MEIS2	MGA	MIER2	MIER3	MIXL1	MLLT10	MLX	MLXIP	MNT	MNX1	MTA1	MTA3	MTERF2	MTERF4	MTF1	MTF2	MXD1	MXD3	MXD4	MXI1	MYBL2	MYC	MYNN	MYPOP	MYRF	MZF1	NACC2	NAIF1	NBN	NCOA1	NCOA2	NCOA5	NCOR1	NFAT5	NFATC3	NFE2	NFE2L1	NFE2L2	NFIA	NFIB	NFIC	NFIL3	NFKB2	NFKBIZ	NFRKB	NFYA	NFYB	NFYC	NKX3	NONO	NPAS2	NR0B2	NR1H2	NR2C2	NR2F1	NR2F2	NR2F6	NR3C1	NR5A1	NRF1	NRL	ONECUT1	ONECUT2	PAF1	PATZ1	PAWR	PAX8	PAXIP1	PBX2	PBX3	PCBP1	PCBP2	PHB2	PHF20	PHF21A	PHF5A	PHF8	PIN1	PITX1	PLRG1	PLSCR1	POGK	POGZ	POLR2A	POLR2AphosphoS2	POLR2AphosphoS5	POLR2G	POU2F1	PPARG	PPARGC1A	PRDM10	PRDM15	PRDM4	PREB	PRMT3	PROX1	PRPF4	PTBP1	RAD21	RAD51	RARA	RARG	RBAK	RBFOX2	RBM22	RBM39	RBPJ	RCOR1	RCOR2	REL	RELA	REPIN1	RERE	REST	REXO4	RFX1	RFX3	RFX5	RFXANK	RFXAP	RNF2	RNF219	RORA	RREB1	RXRA	RXRB	SAFB2	SALL1	SALL2	SAP130	SATB2	SCMH1	SETDB1	SFPQ	SIN3A	SIN3B	SIX1	SIX4	SKI	SKIL	SMAD1	SMAD3	SMAD4	SMAD7	SMAD9	SMARCC2	SMARCE1	SMC3	SMYD3	SNAI1	SNAPC2	SNAPC4	SNAPC5	SNRNP70	SOX13	SOX18	SOX5	SOX6	SP1	SP110	SP140L	SP2	SP4	SP5	SPEN	SREBF1	SREBF2	SRF	SRSF1	SRSF4	SRSF9	SRY	SSRP1	STAG1	STAT5B	STAT6	SUZ12	SYNCRIP	TAF1	TAF15	TARDBP	TBL1XR1	TBP	TBX2	TBX3	TCF12	TCF3	TCF7	TCF7L2	TEAD1	TEAD2	TEAD3	TEAD4	TEF	TERF1	TFAP4	TFDP1	TFDP2	TFE3	TGIF2	THAP11	THAP4	THAP7	THAP8	THAP9	THRA	THRB	THYN1	TIGD3	TIGD6	TMF1	TOE1	TOPORS	TP53	TRAFD1	TRIM22	TRIM24	TSC22D1	TSC22D2	U2AF1	U2AF2	UBTF	USF1	USF2	WIZ	XBP1	XRCC5	YBX1	YEATS2	YEATS4	YY1	ZBED4	ZBED5	ZBTB1	ZBTB10	ZBTB14	ZBTB2	ZBTB20	ZBTB21	ZBTB24	ZBTB25	ZBTB26	ZBTB3	ZBTB33	ZBTB34	ZBTB37	ZBTB38	ZBTB39	ZBTB4	ZBTB40	ZBTB42	ZBTB43	ZBTB44	ZBTB46	ZBTB49	ZBTB7A	ZBTB7B	ZBTB8A	ZC3H13	ZC3H4	ZC3H8	ZCCHC11	ZEB1	ZFAT	ZFHX3	ZFP1	ZFP14	ZFP36	ZFP36L1	ZFP36L2	ZFP37	ZFP41	ZFP62	ZFP64	ZFP82	ZFP90	ZFP91	ZFX	ZFY	ZFYVE20	ZGPAT	ZHX1	ZHX2	ZHX3	ZIK1	ZKSCAN1	ZKSCAN5	ZKSCAN8	ZMAT3	ZMAT5	ZMYM2	ZMYM3	ZMYM4	ZNF10	ZNF101	ZNF12	ZNF121	ZNF124	ZNF136	ZNF138	ZNF142	ZNF143	ZNF146	ZNF160	ZNF17	ZNF18	ZNF180	ZNF181	ZNF20	ZNF205	ZNF207	ZNF217	ZNF219	ZNF221	ZNF224	ZNF225	ZNF230	ZNF232	ZNF234	ZNF235	ZNF24	ZNF25	ZNF251	ZNF253	ZNF256	ZNF260	ZNF263	ZNF264	ZNF274	ZNF275	ZNF276	ZNF280B	ZNF280D	ZNF281	ZNF282	ZNF292	ZNF296	ZNF3	ZNF30	ZNF317	ZNF318	ZNF326	ZNF329	ZNF331	ZNF333	ZNF335	ZNF337	ZNF33A	ZNF33B	ZNF34	ZNF343	ZNF350	ZNF354B	ZNF362	ZNF367	ZNF382	ZNF383	ZNF384	ZNF407	ZNF414	ZNF430	ZNF431	ZNF432	ZNF44	ZNF441	ZNF446	ZNF451	ZNF460	ZNF468	ZNF48	ZNF483	ZNF484	ZNF485	ZNF490	ZNF496	ZNF501	ZNF503	ZNF510	ZNF511	ZNF512	ZNF512B	ZNF513	ZNF526	ZNF527	ZNF530	ZNF543	ZNF546	ZNF547	ZNF548	ZNF549	ZNF550	ZNF552	ZNF556	ZNF557	ZNF558	ZNF562	ZNF563	ZNF564	ZNF567	ZNF569	ZNF570	ZNF571	ZNF572	ZNF574	ZNF576	ZNF577	ZNF580	ZNF589	ZNF597	ZNF598	ZNF605	ZNF607	ZNF608	ZNF609	ZNF614	ZNF615	ZNF616	ZNF619	ZNF629	ZNF639	ZNF644	ZNF646	ZNF652	ZNF660	ZNF670	ZNF672	ZNF674	ZNF678	ZNF687	ZNF691	ZNF697	ZNF7	ZNF703	ZNF704	ZNF707	ZNF709	ZNF710	ZNF713	ZNF720	ZNF724P	ZNF737	ZNF740	ZNF746	ZNF747	ZNF749	ZNF75D	ZNF761	ZNF766	ZNF768	ZNF770	ZNF772	ZNF773	ZNF775	ZNF776	ZNF777	ZNF778	ZNF780A	ZNF781	ZNF782	ZNF784	ZNF786	ZNF788	ZNF790	ZNF792	ZNF800	ZNF816	ZNF827	ZNF83	ZNF839	ZNF841	ZNF850	ZNF865	ZNF878	ZNF879	ZNF883	ZNF891	ZSCAN12	ZSCAN20	ZSCAN21	ZSCAN22	ZSCAN25	ZSCAN29	ZSCAN30	ZSCAN31	ZSCAN5A	ZSCAN9	ZUFSP	ZXDC	ZZZ3
ADNP	76.00182093755983	4.660544119319962	3.6882675537051974	2.782506041675493	3.0800842789965843	4.922535431910788	4.756497404522379	4.994526556650753	6.395584515662496	5.010441568431693	4.067710286184775	2.454885582102167	3.3360418763535282	2.7671301400905635	2.5025574695387705	3.7993619636627396	3.9561639418368397	4.170081908582357	2.8442488722487065	6.750645237234108	3.027600443235143	3.6650848833191576	4.0789030756291424	3.43906625023462	5.278859849855973	5.036973842562753	3.8670601994343685	3.1686872737794882	7.692032231967409	4.359361656142047	4.269318275610691	4.257372271900202	2.9380619338686875	0.9746950087399129	4.527077254603736	3.7720206433358068	3.9902094567936217	5.281588869581406	4.776361439814885	4.830716140563298	4.658290202117854	4.645528275347993	6.614267293652901	5.710064377662226	4.6383776027834065	5.348948325716258	6.145790183461929	4.093231221896442	2.4743773214887437	2.5920224438457136	3.550047831417831	2.9275001851909987	2.6819115075612734	6.492976701408027	5.169600639596006	5.520662186622892	8.044438886956073	4.998521621177663	3.9760891289045146	6.2320287992151036	2.937678527489415	5.61414717023817	5.207854972739216	2.897025519668169	4.133994212801963	5.545082692937959	1.2561763410167404	6.537687963345477	6.627791506490561	4.213385031647114	3.674588544229279	5.643666223370597	5.505492096204862	4.171832235673648	4.2995372790561195	4.483701150125653	3.4918871654070243	4.45286776344576	4.483279607495155	6.308410401825356	4.0194784580013145	4.915661107461651	3.6351809002556013	4.968152684498757	4.315994236478867	3.452480886842161	3.4509870832786174	3.4321073063887333	2.9606838001239555	3.8951593603228005	5.690247913847925	7.712109061962624	2.9564407226555818	3.4081622559536866	4.600251200025648	4.331164211062637	3.590313276027658	3.485009651148476	5.224076955684694	1.4494549064362672	4.775779255138911	5.043368622933567	5.050839465950672	4.493223190761267	2.8490769001034604	2.2154123703234347	2.2222692537663686	2.7061116002156327	4.094161758427805	3.728170619643246	3.4912982310608904	3.910050889740758	7.551301811188887	3.806499880933938	4.118745967554602	3.000855622058994	3.3390342710792553	4.304440317375505	6.051631766046103	5.534638902380571	4.33235601846376	3.2138412201051696	3.313979508275362	3.237914532349051	3.634087619763871	3.5914078245100005	2.5613111961793087	4.21748310858717	3.7684209722938276	4.418104128887153	7.156474764856555	4.207638280010248	4.068981538951122	4.549287335748072	3.460890957767541	6.194988528918322	7.986032416284264	4.3315654124211225	5.773937372295005	4.716906711968162	1.691600540253926	2.264588258519366	0.46344355251320357	0.288745073186368	1.4233326452570996	1.835024385853859	2.1302470532936915	1.1381013694702928	2.3497559848030694	0.3642969240467732	0.9515798535192694	4.300226758784741	4.179266339176871	3.265687521613702	3.338382850820985	3.7750849699227804	4.381353030112791	4.060146100255002	4.697239203161065	4.579261135075854	4.393319381460207	2.1355779354452995	3.120439985982245	4.561351697221858	4.557365664025612	3.9965953487446506	2.925500375103358	3.569331296935921	3.514782607794629	2.809713900498304	3.469598304976005	4.727700046126475	3.298419765698385	3.2200294671813703	3.097649792561817	3.785719356199177	3.2444868760409746	4.128157425343792	3.663116990115467	4.182423501765918	5.897551720745923	4.605542057479371	5.324691590663729	5.311076444284115	5.24152075793739	1.9875614654754485	4.7454861643532045	3.713422721981374	6.071133812959466	3.407669709183142	2.345689183922747	4.6004146298282125	4.458499839119105	4.977435478124934	3.5799805053141713	6.073963188638728	5.350196348054811	6.762188081081158	4.537480983468587	3.6180613182086567	3.9759593530888426	3.2910312362993848	3.142364318167472	4.508062205783295	3.1888344451659876	3.5390018160195926	3.1918350618849245	4.395792249815498	4.860775225855973	2.9937635246586205	3.650656714302452	3.9443822033104534	5.768543272935299	4.269062472853364	4.782875704886595	5.7564794798653045	5.240127905843193	3.3885020134034627	3.842111109767966	5.131235055875014	3.8151930027794063	3.6952047276683895	5.0176313997701705	3.1428186841080055	3.2941062529573033	3.3837786192271646	5.9646607370970735	6.177499184042131	2.2288393391233843	4.441593909277957	2.1820660468667814	5.997398196152326	2.5396033255796193	3.4709710480954956	3.7419179877089306	2.782113801890616	7.828900346454974	3.3416976790461237	5.231964984122316	4.980519483014853	4.317240380072842	3.880647209659645	4.1890178218946135	4.60051872043256	3.2322681509531264	4.352603787316389	3.9053730599261756	3.109354644010945	6.187716080605097	4.2914281917318755	6.009941075363893	3.9384539195963733	3.7987361790552	4.488367910290196	8.311573825702359	4.749956478179878	4.440028546929721	6.33441424315784	4.071457791712123	4.042382267742489	4.30701406191571	3.8803350920518263	3.5197888692126327	3.288497432719926	3.8353725022337657	5.61547450281947	3.6992539846612096	5.540340042688094	6.50452966820316	4.2320698092554805	4.139724111580711	3.937481563463987	4.664708932869958	3.2052866653540977	8.004244693078677	3.280020458713091	5.483796142484266	4.765190815282477	5.002593495062687	5.958198892118347	2.921493833347912	3.3701579554327674	6.231754690028503	2.6084216079511857	2.9744385321246583	4.135617014461941	4.509913785103002	3.119599861047279	4.510068071776554	3.6443450267039594	3.7938194382692	4.651791805295957	3.3565606113130824	6.053962180322816	4.750231859198449	5.73375211635132	3.532368875905404	3.839425550708801	3.512393671988412	2.9698908556274297	6.787429235012339	3.7244075378340327	3.4405664779196994	4.004459934268119	2.870676615431861	4.249688937630578	4.322797519221229	3.1340446515678675	5.5253753953764955	5.005517401293683	2.7070357308275783	3.7595858324270406	5.804138608556729	3.893327344877956	3.0175823501434516	2.200272600265785	3.7897561032998026	3.4544194088983002	5.238491854507916	3.500208258627517	5.325457295666374	3.9050687296166475	1.4394398411010572	5.269378397348639	3.9732532535420604	3.7205392244115165	2.9253197496133505	3.11592936402622	3.089936177148362	2.7951105704502486	3.3567634802534476	3.4173829026920086	5.134776943827647	4.039573396168023	4.459321211749328	6.27612850932461	8.538245645494902	5.361478236294298	2.9846053956476326	5.078485557185166	4.998521052169605	1.5139520773379613	3.2857259733993063	3.049295804773502	4.949319678114826	6.163436937203966	2.8261777435139344	2.944331509608605	3.0145723091128676	3.6728876239574992	7.418314391542805	5.318166005797273	4.20546880677456	5.442555581510227	3.992790873719549	4.361257026427227	3.8855124004014083	6.305054013784925	2.3238097139943137	4.049739397921774	4.138485647151213	5.156077840401898	4.77330018425192	4.328868750440836	4.92344643309015	4.855467075729206	3.406129373300718	3.4715218517198676	2.955305210485354	4.664389460497094	2.7996427428538517	4.677529149086157	2.4596198463759342	4.99018710865499	7.848991927212723	5.311191234141655	4.303201184696597	3.4656866211176274	4.2729616185092	3.856065995907252	4.215221058502465	3.654788978740489	4.43339438695885	4.8554054313979735	3.7098913312881345	3.0998809098422586	3.548098232315978	5.350731362435548	4.4556808731758295	3.2539301411939	1.3364434616789769	4.4526259189269215	4.123270191765007	4.312098088450735	4.473762815438068	4.886010740339365	3.6554923392330743	2.7175990675388046	5.203460250607699	2.8558724543789227	2.642344783051619	3.2364177273886057	6.262423669385692	4.732063142666525	3.813772191952075	3.9464138833265205	3.8114846793881187	3.9990544892866193	4.494311092911705	4.2400381728679335	4.094000209554498	3.7679143674768802	4.368700297555016	0.4452014842945258	3.917792486820387	4.632661160797999	1.4731699350750946	6.389421692459739	4.649692654175045	3.3784615634425457	1.692428662415374	3.3505928633809394	3.5760935001291907	3.6194047880537297	4.079313792210959	3.9451018641843416	3.260334896064031	3.7107900046172575	4.806711168107431	6.19726780909346	2.705246680127436	3.1632976385015787	2.6911961374179376	7.272286385388342	2.7914997578883365	3.057933927246157	4.45813511160018	6.136199872137557	2.8201773779116377	3.993333841694408	4.072649222960926	3.6941498143532203	3.7485896263196503	3.1770982129611314	5.21421051957149	4.470032567932932	5.147831541350054	3.876376197522559	3.596384652306636	4.082911484726126	5.371326045043926	5.279939120153124	4.611968909184437	4.46976973704501	5.095955812857401	4.591127755249848	6.262816868843437	5.597539891493229	2.946148040093703	5.580120714595083	5.23684348103514	4.480052161590894	4.58799865637543	4.561407970328044	3.5764087961291113	3.469079169376338	3.469222166889884	4.981654741113777	6.572966180852511	2.586173954731239	2.091130779469343	3.814057159399927	3.77147577728659	3.6492592081265482	4.320496914541388	5.5716856334710565	7.273457403927189	5.074198880069418	4.9400032801599085	4.373341660493834	4.088678346268009	4.021316973352015	6.468090158535606	3.9371981486982612	4.482546150217059	5.332965353993886	4.205390899196335	4.567792021237969	4.854185564539924	4.060306564213611	5.137602573048816	4.808591974440765	4.23938946925637	4.793737112555062	4.52990646990191	5.611327543984169	5.819763660739664	5.74888757424094	4.135411204565462	3.903551123795077	5.195888162459667	4.372992016793557	4.593347825905758	4.953183120031133	4.716797185968572	3.864945318422667	5.8163231306329415	3.8092694712412434	4.97660166464808	6.743783659875354	5.87207836046269	4.5429807703177545	6.05749153764042	5.8883010130937485	5.6045030058448235	7.600430028746041	4.915679453161642	4.310187706205898	4.817055508695279	3.30256382525403	3.105194837921347	3.3899894371551267	5.181987044179275	3.219717231574789	4.955928207419153	4.691468889468668	5.4801420884453504	4.937293743976028	6.5154249030751314	5.327159329582751	4.442442701591935	4.2690070470079435	7.11475989190504	7.397851529320801	6.064983402977578	3.2181212459133772	6.900053289496503	5.9392587151590215	4.326379024689364	5.394626444257567	4.391419529775817	4.83563409154381	4.7992946362131805	4.704393184244228	4.645942721804507	5.139888595005915	5.237630919459113	5.652250423202958	4.3604170101152695	8.074627227166143	4.527203248089535	4.779080364770833	4.561438467077589	3.511244970911322	3.495580741258212	2.7830045123240903	3.6422659247420794	4.636146382290747	4.501161712861007	4.432223771559877	4.963859219756155	5.17598902065286	4.75298718919869	5.9826849976922025	5.012613714583072	6.749582211961154	5.037491470235235	6.059076302753911	7.102426761713257	4.121581106604729	4.847629858602561	4.206465439907439	5.194361049998079	5.076551779576499	4.407094660750492	5.037804118859867	3.9348477277232967	3.685291911938443	3.944469473429926	5.181565647795136	6.871704233013288	4.9720077656329575	4.026764045705821	5.402916170100588	6.324106103996334	5.100158228147219	3.4405686475472907	4.889305757289067	4.053155674886426	4.950102640448002	4.972781752323279	4.67829911893849	4.907352598686556	4.663647146817113	4.016897340900172	4.931051353033361	3.927693898740141	6.721932304827478	5.437057411903392	4.901737260345012	3.072645965464653	3.861062687858372	4.424681043057119	4.238940131394139	4.7687852687447	5.939649827076142	4.72765613088087	4.406884012876192	4.481176589493958	4.887700877476062	7.462438030500106	5.637498253256616	3.769282339765807	4.393637446145705	6.664127809771503	4.711849913269189	5.0343397916590416	9.201103644371488	3.372845853857748	4.485306006187247	4.420532884593123	4.092487087071076	5.888141509867	4.711454798425752	7.425355884268587	4.960820625534835	5.351005873196375	6.371249321558641	4.46942104936991	4.440192429815877	4.156453141878202	4.729867235332808	7.374822878433092	6.384308374766078	5.755871689908861	4.42675020276461	5.83439693674855	4.242874073748264	5.963163689669587	4.397525685919177	4.50380759496698	5.075638968095739	5.606942726647772	5.940253062999871	5.683032894519708	4.478379288721103	3.6818179690802406	5.20893771854009	6.132279413772839	4.582277396510636	4.928797135991881	7.804260476928335	3.980897905424393	3.8226265648146738	4.217936286304596	4.452991218303052	3.872334479497093	3.871362125089959	5.251082770444841	4.842602284297877	4.79055481046706	6.8958217995701405	4.850367337644726	3.4884542622289785	3.9278102463300306	3.714843518589208	7.5689523780439565	4.6849339185732095	5.9206710858032485	4.885699505440335	5.1757477749356	2.7157512809207933	4.421360437422583	5.102754277637432	5.194627856490297	5.0841324075545415	4.719096958765951	4.7846599897155295	4.220658808047274	3.986616842197829	5.505063128078203	7.353827098998208	4.733284819998426	5.055139739043262	5.43342518136712	4.689251886914102	4.64138286699558	4.661904932297654	5.298260918535078	4.42733567717624	5.1740731284396295	4.537211210000492	4.720168268585222	4.215524134290708	6.190662914831095	4.734949613072773	4.395355400874608	3.990287032631338	4.872367871056573	5.122559887334834	4.657299612888899	4.723331076517209	4.680600078160234	4.781104937992417	4.228735875227514	4.3653223507319705	3.997423502622731	3.96816046011746	4.079640845685791	4.802279244747816	5.3400660805028	4.896511012185263	5.2197132356907785	4.979362995118744	3.7705392976836296	4.146248546217257	4.592727093169589	4.055674661584101	3.8825114486604746	5.992743573189853	5.425340089669027	4.373106122030749	5.36165218556427	4.343679215862855	4.227878492268661	4.930353879505107	4.123349244361619	4.5087994182192945	3.9215104785055397	6.829473357979324	5.40907008011836	4.724757252831776
