	MEIS2	POGZ	SUZ12	MXD3	DLX6	RBPJ	MXI1	MGA	RBFOX2	HNF1A	POLR2A	ARNTL	ZNF788	POU2F1	TFAP4	ZMYM3	NFYB	NFIL3	RFXAP	ARID5B	CEBPG	NRL	ZBTB38	SAP130	SFPQ	E2F4	POLR2G	HOMEZ	PHF8	YEATS2	ELF3	SALL1	ARNT2	EP300	SRY	DR1	MYC	POGK	NFYC	KAT8	ERF	STAG1	ZNF292	KLF16	ZBTB40	GABPA	ZNF614	NFKB2	UBTF	IRF9	HCFC1	ZNF792	THAP9	ZNF225	HMGXB4	ZNF563	GABPB1	MAX	ZNF670	H3K4me3	ZNF768	ELF1	SPEN	HDAC1	SOX6	ZFP91	MYBL2	ATF2	ZNF608	YEATS4	MNX1	RFX1	PHF21A	FOSL2	ZNF772	FOXO1	RREB1	FOXK1	SMAD7	GMEB1	TARDBP	KDM3A	DRAP1	ARID3A	ZNF527	IKZF5	ARID4B	HOXA3	ZGPAT	PHF20	SRF	NFYA	HNRNPL	ZNF687	XRCC5	DMAP1	ZNF143	SALL2	ZNF232	GATAD1	THAP11	AGO2	ETV5	ARID4A	BRCA1	ZNF501	FOXA3	ZFY	TBX2	KMT2A	RFX3	KDM2A	ZNF350	MED1	ISL2	SIN3A	RAD21	RFX5	POLR2AphosphoS5	TAF15	ZNF48	ZMYM4	ZFX	ZNF766	LIN54	HDAC2	RXRA	TEAD3	YY1	ZNF485	TFDP2	TAF1	MNT	CTCF	FOXA1	EGR1	ZNF574	NONO	SP4	ZNF777	SP1	MAZ	PATZ1	FOXA2	SMC3	ZNF646	H3K4me1	GATAD2A	KDM1A	ZNF263	HNF1B	ZBTB10	KMT2B	FOXK2	CREB1	CSRNP1	ZNF526	SOX5	ZNF865	NR2C2	ZNF219	LCORL	CBX5	H2AFZ	ZNF362	SMAD4	NR2F6	NCOA1	PPARG	TEAD1	TEAD4	HNRNPLL	SP2	KDM5A	ZNF770	KLF12	IRF2	ZNF384	SIN3B	ZBTB25	CREM	SP5	ETV4	SOX13	ZNF639	ZNF264	ZSCAN9	ATF1	ZFP1	LCOR	SRSF1	ASH2L	NCOA2	MIXL1	E2F8	ZNF607	RBM39	TCF7L2	PROX1	FOXP4	FOXP1	BCL6	RARA	NR2F1	CEBPA	NR2F2	KDM6A	THRB	FOXJ3	NFIC	PAXIP1	ZNF317	AHDC1	HNF4A	HLF	H3K27ac	RXRB	HNF4G	HMG20A	HHEX	MLX	RCOR2	SMAD3	GATAD2B	GFI1	ZNF503	ATF4	NR5A1	SKI	THRA	GATA4	DPF2	RERE	ONECUT1	ZNF652	PITX1	MEF2D	NACC2	REST	ZNF609	NFIA	TBL1XR1	SIX4	ZNF217	MED8	ZNF644	ETS1	ZKSCAN8	ZNF331	MIER2	TCF7	ZFHX3	STAT6	NCOR1	MIER3	KDM4B	TBP	CEBPB	EHMT2	MEF2A	TCF12	CEBPD	TBX3	GATA2	USF1	MYPOP	ZNF773	PBX2	NRF1	ZBTB33	PRDM10	TGIF2	ZSCAN31	H3K9ac	ZNF12	H3K4me2	ZNF710	ZNF605	ZNF18	ATF3	CCDC6	ZNF414	KDM5B	JUNB	JUND	ZBTB37	JUN	ATF7	ZBTB43	ZBTB26	ESRRA	ZBTB7B	ZNF800	ZNF781	ZMAT3	ZNF280D	ZBTB7A	REPIN1	ZNF3	TFDP1	MXD4	CHD4	ZNF697	MTA1	HIC2	ZIK1	ZNF221	ZFP37	BHLHE40	ZBED4	ZNF883	E2F1	HMGXB3	CHCHD3	SNAPC4	ZNF329	ZNF564	NFAT5	ZHX3	BCL3	ZNF407	BRD4	PRDM15	ZNF761	HINFP	ZBTB14	HIVEP1	ZNF598	ZNF547	ZNF274	ZNF446	TFE3	CHD2	IKZF4	RNF2	ZNF281	E2F5	ZNF776	ZNF724P	GMEB2	ZNF276	CBFB	IRF5	ZNF235	ZNF709	ZNF430	ZNF548	NR0B2	MXD1	ZBTB34	ZNF121	SKIL	ZNF343	AGO1	RBM22	RAD51	ZNF441	ZBTB20	NFE2L2	MED13	ZNF746	FOSL1	USF2	MAFK	MAFF	SIX1	ZEB1	H3K79me2	ZSCAN22	ZNF747	TOPORS	ZNF44	CBX1	BAZ2A	BRF2	SATB2	SAFB2	ZNF616	ZNF33B	TIGD6	HOXD1	ZNF335	GLI4	SNAI1	ZNF483	MTERF2	RFXANK	ZSCAN25	ZFP64	HNRNPUL1	FUS	MTF2	ZNF572	ZNF543	PHF5A	ZNF511	ZNF580	FOXC1	ZSCAN21	ZNF691	ZNF205	EED	MLXIP	AKAP8	JRK	ZNF878	ZNF431	PRMT3	GLYR1	HBP1	HOXA5	ONECUT2	MEIS1	ZNF816	NKX3	KLF6	GZF1	ZNF160	NFKBIZ	HOXA9	ZHX2	FOXQ1	HMG20B	HOXA10	ZMYM2	ZNF460	ZBTB2	ZNF827	MBD1	TEF	ZBTB4	HNRNPK	PCBP1	ELF4	THAP7	ZC3H13	BORCS8	FBXL19	BATF2	ZNF224	ZZZ3	NAIF1	ZNF589	ZNF839	ZNF280B	DZIP1	FOXO4	SNAPC2	MTERF4	ZNF556	ZNF124	ZNF24	ZNF629	ZNF703	ZNF784	ARID2	ZFP90	TP53	ZNF275	MAF1	ZBTB39	ZSCAN29	SREBF1	ZNF782	KAT7	ZFP36L1	AHR	KLF11	REL	RCOR1	TSC22D2	FUBP3	ZNF780A	SMAD1	KLF9	ZNF181	ZNF678	TMF1	ZSCAN5A	ZXDC	ZNF34	GTF3A	ZBTB21	ZNF142	ZNF558	HES4	ZFP82	ZNF740	ZNF891	ZNF552	ZNF230	WIZ	SMYD3	ZNF25	ZC3H8	ZNF510	ZNF567	ZNF707	ZNF256	ZNF138	ZHX1	EEA1	ZNF619	ZNF790	ZSCAN20	ZNF704	TOE1	ZKSCAN1	ELK1	CREB3	THAP4	RELA	HSF2	ZNF879	ZNF749	IRX3	DNMT1	ARHGAP35	CAMTA2	LBX2	ZBTB42	ZNF451	ZNF333	E2F2	PIN1	KLF15	GTF2F1	CREBL2	ETV6	ZNF786	TCF3	ZNF546	ZBTB3	ZNF615	ZNF337	DNMT3B	ZNF512B	SNAPC5	ZNF136	ZNF253	THAP8	ZNF557
MEIS2	8.912633373105162	1.143266975833947	0.6735009255380202	1.6593735061444086	1.8666862036695249	1.4488609097735838	1.2273197947276921	1.20982573459249	1.0388846752334595	1.35553629863972	1.0342209370211948	1.824865414770225	1.5199384863040657	1.2309929749575477	1.0714156800400818	1.4879435637639622	0.9824687218158171	1.0859860082845716	1.742534266244159	1.0226572331215378	0.9727980504291321	1.4874230545308662	1.5458579047531664	1.0122159402142272	1.6349609155404197	1.1699742222415936	1.0407039399392357	1.1367076109596863	1.0752145107284157	1.2598460251043735	1.2136255032871748	1.0669066538522256	1.5700440067559516	1.1214457744477642	1.7698869854524477	1.3317897187680565	1.321952421021689	1.5019003780625557	1.0607402642240504	1.2020352406126422	1.5066101002228574	0.31851197752793	1.5364166384467275	1.4061020976475085	1.5281198082908374	1.0788384327378722	1.5681800861596593	1.6568251331950454	1.2015608175097159	1.655736284644285	0.9542264780326968	1.7397940055795218	1.2235712825733984	1.6702942571001418	0.9792069985739615	1.5105103131356736	1.054376906255224	0.9839506735407859	1.740397567057713	0.8933314747709672	1.4042218060970242	1.0577710884081484	1.3969450675494572	1.2693092840457667	1.046913035737029	1.1124940655019897	1.2660733701784885	1.397421462182069	1.860551871228833	1.4000423479537056	1.380598003264911	0.7613218843315768	1.2823603155688073	1.0814641454301355	1.6615970436134853	1.47257752582306	1.3073676187572252	1.3203171721176719	1.2702834269648378	1.2083525339519097	1.4252107663611573	1.6045436046576225	1.2008426106243695	0.935098736015023	1.7255157531150906	1.5045595763231852	1.1170144653532037	1.2908770270574246	1.2583402776491548	1.132218338401286	1.4038156601271834	1.267438320075313	1.2727954529290983	0.8732630488472893	0.8807944752036538	1.3664122857869676	1.3258645152639066	1.7485537262599	2.2943589136099014	1.2208963659603798	1.1217779108701285	1.1862224571265194	1.2799211000621367	1.1980403960414323	1.9593273029987275	1.1575005349271594	1.0594122467835128	1.1307539117552696	1.3229864034127385	1.3286528465102276	1.10845889334333	1.0626493084297028	1.3498780789777314	1.3284316325111076	1.4711114319348895	1.3048943922872884	0.4285196800383245	1.0062486786080507	1.0412194992609176	1.2320562410090017	1.3938403273249471	1.0798003522506725	1.0647501791281022	2.258641704485174	1.1063824792842822	1.2766660644580063	1.3087241044695437	1.0033521128064578	1.0375166284907968	2.122968061354002	1.274882676201827	1.1000451294102613	1.2748147111623478	0.31818702537257754	0.8570758965135971	1.2456776219463062	1.2391186860295285	1.1459957495094781	1.1796972064432405	1.2937867662332845	1.0585082147306355	1.2312186223052484	1.1512776532954	0.8479428894781955	0.22305724834501692	1.3147197619367523	0.9690481496266278	1.0034210715698195	1.0598408131485264	1.4947706607602138	1.2824674619119523	2.055452379139822	1.2440500546654354	1.3176964598922976	1.0317474186140618	1.6953711574449832	1.1990944456687902	1.1500717188155978	1.3814363387431061	1.2377714536072413	1.1641019537281574	1.3177355129802568	1.5580708163457266	0.5843587298421385	1.1196486128988583	1.1824126555473236	1.1729977014684818	1.8310796839455745	1.4178923219701882	0.9966883707692653	1.0209299521744264	0.9748872218192202	1.0162471407951559	0.953027130613592	1.314773771845338	1.7018572923229733	1.3249389596777708	0.5745573895890732	1.071472019258904	1.5546587569865196	1.0740463093295904	1.2950797628111168	1.393905723464702	1.065918357410038	1.6120295498204082	2.07704796199186	1.8444932096271516	1.0957583089799794	1.7496901608689295	1.1897593506650679	1.3671739797899507	1.090602352773743	1.2980881358942802	1.2856033168952772	1.4590415019369187	1.706867644892707	1.014405154075647	1.2350763372173137	1.17074330019778	1.3431455112754183	1.1872764645318268	1.1700095695774275	1.2491668796750035	1.306701427446812	0.8785596765990157	1.3459905042224432	1.522923548981504	1.4571051807282451	1.4903821359629346	1.1846154026558446	1.087984806508547	1.6413287222942796	1.3301403921981396	1.0021602464436665	0.8227541502830987	1.089616717116675	1.1996241215376322	1.2352952245649385	1.2592645138935679	1.4927989057203037	1.819452288268997	1.493297329233617	1.6519630263695282	1.7417175070710376	1.4657501879535566	1.8952320130231708	1.3645843821187302	1.396245735652285	1.4009154038163014	1.4612701321638097	1.4616147430405109	1.6688169068359582	1.7033229211597567	1.0709239620621775	1.1823604237746557	1.4639064136357758	1.6432993813188417	1.8073441838605224	1.6429216976474943	1.607656800183558	1.2833959880768944	1.4752126465880064	1.7071478102701707	1.4949807487184072	1.8766530619668316	1.142835500859809	1.7397128143156497	1.7915439185917628	1.407062830554993	1.6758037271174577	1.1403178865906245	1.6047196739691785	1.8105420725190176	1.212560391631581	1.6015001302226037	2.029321452307348	1.1114043894559327	0.818893592296024	1.2082061357879492	1.8462217065506437	1.9916825562725606	1.1947244757473743	1.347651495996478	1.24945521313653	1.1092932625495915	1.4305976187756184	2.685467291870959	1.8188110408219804	0.9761790661397163	1.1940540283593115	1.4791584765968544	1.8290881458374293	1.6151894754926914	1.1135875615306479	1.640195147827392	1.023127832455701	1.6133725160796466	1.4620592150758676	1.759293029063074	1.3157499253354328	1.681714862822724	1.8242702504484958	1.3475291014592101	1.6993549129844228	1.1941373462532392	1.7398921335077344	1.3259894215436807	1.4386951488982624	2.095477883560512	1.7936814317426846	1.7803187026358955	1.5455323149465658	1.6692566718981185	1.8386168003160417	1.86213525903985	1.6291265126397203	1.4936704318290592	1.4719979057986952	1.504032018300556	1.2757706655802872	1.5989667452047933	1.2882386440448808	2.2376656681309073	1.732579304376488	1.7976171279699482	2.006334949250508	1.5547256182442208	2.7904919000967308	1.2621447129671906	1.7183521006141904	1.6663217575895377	1.467860694566637	1.5810986580192177	1.986309471514503	1.6711003283514485	1.8597750452342376	1.8452860274111378	2.4479374379893675	2.189715045747744	1.680015796840388	1.4746515625146264	1.755770083828477	1.60101316117738	1.7898403202771136	1.7194272495008343	1.4295596120095806	1.588782421240034	1.4738690555479717	1.6028854487512334	1.6873484483634469	1.9009814167625456	1.5727793172803402	1.0679206374406829	2.0483290957340263	1.635218885455608	1.4424251440072986	1.4372041061465841	1.6367510686822142	1.9431367865337457	1.1314378761265333	1.989985444807264	1.5939100131338744	1.779622538346192	1.8452225228936932	1.6872310137319493	1.7595546193467164	1.8344022835232645	1.8001657416251022	1.5165902352021003	1.7841886858952711	1.4132026275867902	1.8083653519284957	1.7828798083499569	1.3692645811495616	1.253754697383674	1.0482831580464325	1.766907447196359	1.778708372370332	0.8169755508007881	2.0848016968733343	1.9325957465469366	1.50937427222072	1.1651980948773515	0.765544212623731	0.8375293981744039	1.4266740370775148	1.3954647526656512	1.0070767151454352	1.8933079892266815	1.7390087249616155	1.7731902254224345	1.7535341392677328	1.698049498222162	1.6554931055725128	1.7701623811589027	2.62156868484296	1.7024474769682418	2.1961710791613682	1.930162432279489	1.7687356048541378	2.3539777622415383	1.5798706228725983	1.8654762929576096	1.7655393493052873	1.800656689689688	1.9338229708841437	1.7417459721612625	1.6553987362559925	1.5026996496654086	1.2403516186899701	1.384967860865145	1.400930804103697	1.597580768165051	1.7914281192991892	1.8804428802278674	1.735949055285245	1.6717840963033563	1.5948435791870141	1.7322540524817385	1.8022278232093243	1.7010801139835767	1.7013212900633399	2.9143382268237925	1.9363854993133718	1.7333502899427107	1.8292434138970648	2.1397878917780893	2.2613553843340077	1.55976564649247	1.8136981237076488	2.0476382110411633	1.6838243920934353	2.137444516777181	1.7389739321345727	2.3033864255731404	1.8039778561025313	1.7974764012064712	2.099089245358839	2.074143914477909	2.0581789783484425	1.5163154854125813	1.812774735668852	1.7804205152969346	1.8009425949177564	1.4871873349473554	1.3686629050992576	1.4006947317533227	2.0171127619810636	1.6315656113324823	1.947697403793345	1.8288068809855682	1.1518845554674886	1.2099987374144079	1.3798049493049431	1.6796664283074865	1.7393087718374958	1.5983354254177622	1.8394075372960916	1.9390309810636817	1.6643864384574123	1.6112665039615846	1.4812003172817243	1.996645264714305	1.814297651036061	1.6523046472639673	1.8671592370764267	1.7735871406610408	1.8593531777444543	1.7598412117017779	1.680363086316655	1.8574235891469684	1.3701327613928629	1.823407493636257	2.1665111650391853	1.7220280383600257	1.6455311069093042	1.9194743835438046	2.300267517098034	1.9398485073677914	2.2364380217271247	1.8356182799664698	1.728205195603282	1.129786049194103	1.9754240181847826	1.611852811804227	1.8561477261653916	1.938576575946736	2.0112684522132662	1.7502144638769905	1.8090141464360465	2.081881644792618	2.2043280405582086	1.977576511220044	1.6981537492271384	1.8893359368733809	2.0348872251144794	2.211657074706669	1.8913911450754957	1.596015405589965	2.0124655932182574	1.8207577363301888	1.7283726478930208	1.4533365075608045	1.8706575308188294	1.7967561362787752	1.86591260269542	1.6730650532985776	1.4921444119067966	1.5827193250979643	2.2293472798310496	1.7583521012592838	1.9946425884480006	1.8295835166890175	2.163001295416749	1.6159892448641693	1.9361237100763087	1.7092979270953963	1.8142878041484871	2.548200270170213	1.9936699993414444	1.6941145915251687	2.004417487875936	1.5729519565433843	1.8449911853249192	2.3886809365322863	1.969018391153969	1.7418811467343585	1.3094180574654481	2.139040696759812	2.5572346526941283	2.1675514811808947	1.9130566972231062	1.7397806459686813	2.177925187825228	1.9569735044706427	2.0552662000548456	1.9731944337526564	1.9664733052599366	1.8902774544881034	2.340507406437079	1.9578523190366415	1.888468074346074	1.8541826057266204	1.997687546544395	2.152858288638697	2.174398486024833	1.4340815328563423	2.0802681179199096	2.0843532173389034	1.7650000377054362	2.3783004838060937	1.8987085968608195	2.008317259143113	2.0176111508670536	1.8927563129007159	2.187236783062443	1.7885314391409837	2.025702587956956	1.8801804053964928	2.3078246206062087	1.9140341644376186	2.799980450138
POGZ	1.143266975833947	4.151430907838937	0.7323569758385683	1.102258355575604	1.2387066510921514	1.1763101308406858	0.9425112364251955	1.074262881668503	0.9480473527461045	1.157215254040808	0.9568750912632114	1.2347020677006972	1.1802304101405146	1.0570954724203776	0.9446295290313966	1.2830380803594157	0.9376464443207436	1.0288083301366826	1.1278272546003638	1.031464024271316	0.9576841207417894	1.1535075285867673	1.142430753028284	0.9555317721412632	1.2085863060341153	0.9569551055064313	0.9662686303074705	1.3604421957852386	1.0033846803153972	1.113343562834176	1.0490569269042123	1.0095933290450503	1.097695755041055	1.0630334578630631	1.1451277859485223	1.1349452272022167	1.0294453630118958	1.1325865099937742	0.9622945022775011	1.113743658387167	1.1010299220243829	0.26200551468075256	1.2817532247710235	1.120606504366123	1.1908263796314693	1.0437582237438283	1.2228064657033917	1.1005245840779954	0.9877212844426257	1.1622552576556955	0.9791900242595831	1.2130102168924064	1.130700338655702	1.1438640597824212	0.8783826301592873	1.0722556656279716	0.9370269875661009	0.9489792350528148	1.2467727306731933	0.8805039867923979	1.0210956163366645	0.9711209398189934	1.1420316930930694	1.1510333688738204	1.119055063987915	0.9865417407797541	1.2134133017233102	1.1276422552283143	1.126377550396052	1.1257606490909204	1.071611593711503	0.7319212759948139	1.1311298448671283	0.9650550968211912	1.207147187630168	1.1957256300924484	1.010615507673549	1.1545041484442256	1.0618884671288322	1.08365467306559	1.21723337352772	1.1610391487334213	1.0339902919132358	0.973530162204412	1.1390071275122948	1.1857042924353998	0.9448106914158045	1.1077276065304333	1.1365310232596257	1.0899559937784473	1.1198469268302826	1.0020255241209965	0.9328242497566009	0.787824116151213	0.7343581356778534	1.1475485816727886	1.038889957686783	1.1112065304648455	1.1871814761535033	1.0957921053464077	1.028746533239127	0.945655459555655	1.0864136183339335	1.0118556223170185	1.1469716837094028	1.036684515864779	1.01149502701962	0.9463706256310054	1.1387726546288774	1.1724651348423532	0.8175271594710937	0.8842535631213145	1.1685005270248094	1.1591237277044564	1.174031909488228	1.008656172656213	0.385080267851607	0.8876006196528332	0.9927365364175889	1.001108470353229	1.0603691253081964	1.2646874920758677	0.9394303855848856	1.149591680695129	1.0693370190676958	1.1317632023491677	1.1119408167781997	0.9099497329428133	0.9399631518450767	1.1535648746797444	1.0304573542844218	1.0024302058387013	0.9450207881021933	0.2879924652594203	0.8578370994715606	0.9980118078285718	1.0121886857339506	1.0031830573063016	0.9958032939857335	0.8952090979608353	1.0312867061307673	0.9647955489778429	0.8956453886808208	0.8754255255673952	0.21315814544868547	1.072158810980681	0.9456424320274724	1.0278705887602397	1.0703355393803986	0.9280760963582902	1.1169527188350754	1.13390609961954	1.1555014195426685	1.0495878305720767	1.0187698856755791	1.1588903399447235	1.1175050107622402	1.0485718189281146	0.9514834344325683	1.153703441759615	1.063298151465588	1.1080221897609728	1.1984963255039003	0.8758904401521271	0.9742876680979419	1.0184376303384648	1.0527681119739545	1.2005391062921975	1.1239786041580246	0.9438746905047083	0.8902996563255404	0.8812959704819491	0.9662044043636207	1.039929722046217	1.0738431989381236	1.0573627782513138	1.107552826087609	0.66126253811395	1.072693348355586	1.1414658056192402	1.1069006391961878	0.9818805926438514	1.162716147303439	0.9972446623922305	1.1138057954217104	1.2702430141219139	1.209937880266448	1.1269090547062721	1.2486437992968247	1.0859256791882597	1.1083189440691184	1.0613134985622636	1.1490609361159183	1.0884852166809504	1.17257291332462	1.1585021116602945	0.9192516112241866	1.1166969791576205	1.1386259276326425	1.156492568607205	1.1137050856298436	1.0256292001079783	1.0854739970656788	1.149754026371236	0.9225439011466551	1.167261775320435	1.2802544758896104	1.1071276635044238	1.2318157205581766	1.1850428907349315	1.1088200800141919	1.324528432821014	1.3149880352200782	0.9885140860137528	0.826550184818263	1.0266319398537915	1.0816336062993732	1.1098843049556113	1.1683183871499967	1.1540189829631364	1.2254177627419272	1.3427060802373898	1.1640027077671748	1.2755742158027332	1.1583156543844653	1.2432623861354264	1.1345866523534474	1.1334718217275486	1.0705114458303766	1.0971600208095256	1.1270751666590357	1.3697659834320084	1.1689258020557323	0.9917123598821492	0.9646427209096022	1.215477667597	1.2725038625706324	1.241488755548229	1.121107222425109	1.2590265892627426	1.0102980630660148	1.1403387351411614	1.1417809000114922	1.2508362800413408	1.4176972032468673	1.3124736125595455	1.0935406123156837	1.23635637138121	1.1316474316089222	1.1227293195518528	1.0527810053256208	1.2034626181439148	1.2501358584257525	1.1333442882746656	1.2350099092430384	1.2131426810883181	0.9999638176524236	0.8808414662447931	1.2589349467602988	1.199733390366129	1.3296559832802637	1.0815803189169924	1.0906221855681228	1.0309862473034692	0.8967861449869339	1.110238627064527	1.0844757053805398	0.8332748082979387	0.877638832528423	0.9630667783168975	1.118563466398301	1.1155795986415398	1.151170410597455	0.9935345478050158	1.1484967636913146	0.8180628503827431	1.3785180424339267	1.1355735281855703	1.1682925810905536	1.0274642310427098	1.139931943388504	1.2400138085462482	1.1305932598044555	1.1726198043022344	1.0198346159047766	1.321112266624507	1.0444706684383116	1.0682715537837262	1.204819426273235	1.1559443969246703	1.3192344840077332	1.1148510147546429	0.9873185487990906	1.1808561466695473	1.1738495528330208	1.3216724756012805	1.0089615807070607	1.154578735428067	1.0762598072927632	0.9942788684274355	1.0820174344307782	1.0904374748276022	1.1048380507276128	1.2222641755147463	1.1511242546435319	1.144402189333788	1.150179974267824	1.2057270654643009	0.9052071332989066	1.0744895134624235	1.1322612566861066	1.0871429984592755	1.119899779102825	1.0949966445416153	1.255910271838047	1.0907288775481707	1.1591140334918029	1.1172189610070533	1.1922114436620055	1.1285502497593618	1.1163438469347138	1.2022787917342819	1.0202674077623093	1.2019446440386494	1.1245049056602223	0.9194579909155753	1.2740672641180943	1.1313267042430069	1.1269411791016029	1.1455767066044515	1.0539465820289788	1.136833673153691	0.9552499259147805	1.1477513842591116	1.0593745546810014	1.0482677126147033	0.9778047849086681	1.218801792243046	1.144085783652254	1.0114294752303166	1.2056853024390035	1.134844804226145	1.1359058126034356	1.2104745211725663	1.1474635187678286	1.202856195492711	1.1984531915572858	1.218834988663248	1.1458991738053792	1.2572606847930636	1.0485200087061601	1.2059037939961723	1.1692656404996211	0.9618807795421656	0.9286446041503744	0.964899698659492	1.1082941835486018	1.2968884704078145	0.8657094069296747	1.2406426776852648	1.2117398859593231	1.0707394965613022	0.9934587232954065	0.7239392925283568	0.7661399194706835	1.1242449617181447	1.1077126983538392	0.9913537761356996	1.0818803003624726	1.2272923780683995	1.1658238445891682	1.2193192531670722	1.2514596635316921	1.2255912702751097	1.154787370782784	1.180428865900441	1.1142446286137382	1.157733862738455	1.2198229181057259	1.1160056278340345	1.1486641180361432	1.1167559689643736	1.178565116375602	1.2624583462274577	1.160035870105419	1.1309612231502018	1.0475843123796682	1.050576704555306	1.016508231156681	1.0070436974141352	0.9583887939304493	1.0007006863545684	1.1553910893517114	1.2115561068229468	1.222647658632798	1.1687395157408111	1.1447754700521962	1.138999854170177	1.1301334351373578	1.180308373484668	1.1740981759440672	1.1341593775050034	1.1813760895729606	1.1159257319191977	1.1965015108995625	1.2599567877684283	1.1989448342455278	1.2186276756917174	1.1024272498659062	1.1690531031996338	1.1588204865721154	1.1785207595571956	1.1798582521289454	1.1796998794480391	1.143557699376712	1.1665961830068288	1.1251351513579426	1.2484351731098853	1.2464779057692608	1.1267606985258594	1.13550327374239	1.1439571868146654	1.167026264502985	1.1504489661135249	1.397247451163041	1.1173296611598367	1.0472434635203243	1.1569591472235399	1.0245562757050184	1.0756048244864236	1.2923045190356466	0.8608051748788701	1.0039973970152423	1.131073846704436	1.1546844566932322	1.1618884345031668	1.1359779469000197	1.174048005773029	1.184739700898874	1.154927892213802	1.2535154660554826	1.1732189080999205	1.1988236442146871	1.1996887254632722	1.1727676581844255	1.1509185156332435	1.1033050419258248	1.1696207131868654	1.1124198298182288	1.2621211350646846	1.1768649322320854	1.1088070869634332	1.1128715941193918	1.2289632621247304	1.2260338607224823	1.1393373115173895	1.1535802670776965	1.182992660363713	1.2103573184666714	1.1149505861049527	1.2826513631273313	1.2389186584429828	0.8143112039394924	1.1708565828909654	1.2421935847537913	1.2213709868470266	1.1443662959325767	1.1548827926727683	1.1185479069926412	1.1067536723955198	1.1076338168987496	1.2974516818335369	1.2307034590902883	1.1703989644150223	1.1536601716775994	1.1377524847406286	1.1897515310960634	1.1003257515630527	1.233381676041987	1.1790088058889727	1.1680926543784937	1.1160703011978792	1.0911373458281375	1.0560719885608474	1.0862702439011225	1.076752545518014	1.0951402495480316	0.9467750617779015	1.1402468503709347	1.2279233276106145	1.1932160464700177	1.2324306433287269	1.2183664550776543	1.2291018695342313	1.2073657252827337	1.1914677666060942	1.1540870853482366	1.2402039201858794	1.1043541875888787	1.1019247162379944	1.2508425918146904	1.1357679118714674	1.151465165270395	1.102090456992592	1.1071628780851326	1.138990443341569	1.1011599549802003	1.0090646520069253	1.1848541996897137	1.0870056875714964	1.1607611546901393	1.1015430162062103	1.0273466991652527	1.1616984517687738	1.121750923059867	1.1143221723841523	1.1489851728365605	1.165578231544774	1.2571626420636506	1.2150975548801948	1.1157381054025657	1.162748203545912	1.2579390106814745	1.0640008033412658	1.2503133870671128	1.1469512586977924	1.1353271281647326	1.1592203154934118	1.1809308832525027	1.1399963010252214	1.1794020780759904	1.0623566193226777	1.3097868073266878	1.2296204897877312	1.2013946856341784	1.1318291114862855	1.1993523330174332	1.1482867732493478	1.2149478277287524	1.269680424263551	1.189051807289318	1.1833574592183844
